Artigo:,Autor:,Página,Edição:,Categoria:,Componentes:,Notas:,Data:
Alarme de Baixo Consumo,,84,5,Alarmes e Sensores,,,
Alarme com Chaves N.A.,,17,5,Alarmes e Sensores,,,
Alarme de Luz com Operacional,,21,5,Alarmes e Sensores,,,
Alarme com Reed-Switches,,79,5,Alarmes e Sensores,,,
Alarme de Sobretemperatura,,10,5,Alarmes e Sensores,,,
Alarme de Umidade,,36,5,Alarmes e Sensores,,,
Amplificador para Fototransistor,,88,5,Alarmes e Sensores,,,
Buzzer Unijunção,,5,5,Alarmes e Sensores,,,
Chave de Toque,,14,5,Alarmes e Sensores,,,
Chave de Toque,,82,5,Alarmes e Sensores,,,
Fotodetector com Compensação de Temperatura,,120,5,Alarmes e Sensores,,,
Foto-Relé Sensível (1),,76,5,Alarmes e Sensores,,,
Foto-Réle Sensível (2),,77,5,Alarmes e Sensores,,,
Interruptor Crepuscular,,8,5,Alarmes e Sensores,,,
Interruptor de Toque,,32,5,Alarmes e Sensores,,,
Interruptor de Toque,,101,5,Alarmes e Sensores,,,
LED Foto-Sensor,,121,5,Alarmes e Sensores,,,
Relé Seletivo,,90,5,Alarmes e Sensores,,,
Divisor por 5,,80,5,Circuitos Lógicos Digitais,,,
Flip-Flop R-S com o 7400,,80,5,Circuitos Lógicos Digitais,,,
Modulador Óptico Digital,,112,5,Circuitos Lógicos Digitais,,,
Oscilador de Áudio TTL,,37,5,Circuitos Lógicos Digitais,,,
Oscilador TTL de 1 MHZ,,119,5,Circuitos Lógicos Digitais,,,
Porta NAND Transistorizada,,89,5,Circuitos Lógicos Digitais,,,
Seqüência 4017,,25,5,Circuitos Lógicos Digitais,,,
Interface para Porta Paralela (I),,110,5,Interfaces PC,,,
Interface para Porta Paralela (II),,111,5,Interfaces PC,,,
Modulador Óptico,,130,5,Interfaces PC,,,
Amplificador com Acoplamento Direto,,95,5,"Som, Amplificadores e Efeitos",,,
Amplificador TDA7050,,13,5,"Som, Amplificadores e Efeitos",,,
Casador de Impedâncias,,31,5,"Som, Amplificadores e Efeitos",,,
Controle de Tom e Volume,,72,5,"Som, Amplificadores e Efeitos",,,
Controle de volume e tom,,102,5,"Som, Amplificadores e Efeitos",,,
Etapa amplificadora com FET,,19,5,"Som, Amplificadores e Efeitos",,,
Gerador de Ruído Branco,,103,5,"Som, Amplificadores e Efeitos",,,
Luz Rítmica,,52,5,"Som, Amplificadores e Efeitos",,,
Luz Rítmica de 12 V,,73,5,"Som, Amplificadores e Efeitos",,,
Mixer Passivo,,132,5,"Som, Amplificadores e Efeitos",,,
Mixer Transistorizado,,97,5,"Som, Amplificadores e Efeitos",,,
Pré-Amplificador,,100,5,"Som, Amplificadores e Efeitos",,,
Pré-amplificador de Áudio,,11,5,"Som, Amplificadores e Efeitos",,,
Pré-amplificador de Áudio - 741,,64,5,"Som, Amplificadores e Efeitos",,,
Pré-amplificador para Eletreto,,113,5,"Som, Amplificadores e Efeitos",,,
Pré-amplificador com FET,,107,5,"Som, Amplificadores e Efeitos",,,
Pré-amplificador para Microfone,,78,5,"Som, Amplificadores e Efeitos",,,
Pré-amplificador para Microfone Dinâmico,,58,5,"Som, Amplificadores e Efeitos",,,
Pré-amplificador para Microfone de Eletreto,,68,5,"Som, Amplificadores e Efeitos",,,
Relé para Áudio e C.A.,,85,5,"Som, Amplificadores e Efeitos",,,
Sirene Básica,,71,5,"Som, Amplificadores e Efeitos",,,
Sirene Manual,,55,5,"Som, Amplificadores e Efeitos",,,
Som Remoto,,54,5,"Som, Amplificadores e Efeitos",,,
Acionador Intermitente,,108,5,Controles de Potência,,,
Controle de Brilho,,66,5,Controles de Potência,,,
Controle PWM para Cargas DC,,126,5,Controles de Potência,,,
Controle de Sentido de Rotação de Motor DC,,61,5,Controles de Potência,,,
Controle de Solenóide,,93,5,Controles de Potência,,,
Dimmer DC de Alta Potência,,122,5,Controles de Potência,,,
Dimmer de 12 V x 500 mA,,124,5,Controles de Potência,,,
Drive para SMA,,91,5,Controles de Potência,,,
Excitador de Relé com Transistores,,27,5,Controles de Potência,,,
Protetor de Lâmpadas com SIDAC,,62,5,Controles de Potência,,,
Reversão com Relé,,11,5,Controles de Potência,,,
Interruptor com SCR,,24,5,Controles de Potência,,,
Etapa de ganho de 75 dB,,7,5,"RF, Rádios e Transmissores",,,
Modulador Unijunção,,96,5,"RF, Rádios e Transmissores",,,
Transmissor CW,,49,5,"RF, Rádios e Transmissores",,,
Transmissor CW,,116,5,"RF, Rádios e Transmissores",,,
Transmissor de FM com Circuito Integrado,,81,5,"RF, Rádios e Transmissores",,,
Alimentação de LEDs (1),,41,5,Fontes e Circuitos DC,,,
Alimentação de LEDs (2),,42,5,Fontes e Circuitos DC,,,
Conversor de 12 V para 6 ou 9 V,,18,5,Fontes e Circuitos DC,,,
Divisor de Tensão,,116,5,Fontes e Circuitos DC,,,
Drive de 2/3/4 LEDs CMOS,,125,5,Fontes e Circuitos DC,,,
Eliminador de Bateria de 9 V,,105,5,Fontes e Circuitos DC,,,
Fonte de 6 V x 2 A,,129,5,Fontes e Circuitos DC,,,
Fonte Protegida de 9 V/500 mA,,51,5,Fontes e Circuitos DC,,,
Fonte sem Transformador,,65,5,Fontes e Circuitos DC,,,
Fonte TTL,,97,5,Fontes e Circuitos DC,,,
Redutor Fácil de 12 V para 9 V,,45,5,Fontes e Circuitos DC,,,
Redutor de Tensão de Diodos,,78,5,Fontes e Circuitos DC,,,
Referência de 5 V,,43,5,Fontes e Circuitos DC,,,
Regulador de 12 V/100 mA,,117,5,Fontes e Circuitos DC,,,
Zener Variável,,63,5,Fontes e Circuitos DC,,,
Amplificador Aperiódico,,115,5,Instrumentação/Operacionais,,,
Amplificador com Ganho de 1 a 100,,26,5,Instrumentação/Operacionais,,,
Amplificador com Ganho 10,,27,5,Instrumentação/Operacionais,,,
Amplificador com TL060 (Operacional),,9,5,Instrumentação/Operacionais,,,
Chave Óptica,,118,5,Instrumentação/Operacionais,,,
Diferenciador/Integrador,,12,5,Instrumentação/Operacionais,,,
Etapa de ganho de 75 dB,,7,5,Instrumentação/Operacionais,,,
Fotômetro Neon,,15,5,Instrumentação/Operacionais,,,
Fototransistor de Alta Velocidade,,94,5,Instrumentação/Operacionais,,,
Luxômetro,,30,5,Instrumentação/Operacionais,,,
Provador de Capacitores,,67,5,Instrumentação/Operacionais,,,
Tacômetro com 555,,92,5,Instrumentação/Operacionais,,,
Termômetro,,20,5,Instrumentação/Operacionais,,,
Termômetro,,128,5,Instrumentação/Operacionais,,,
Teste de Diodos Zeners,,105,5,Instrumentação/Operacionais,,,
Voltímetro CC,,86,5,Instrumentação/Operacionais,,,
Bioestável com 741,,33,5,Timers e Osciladores,,,
Chave com Retardo,,125,5,Timers e Osciladores,,,
Disparador de Schmitt,,75,5,Timers e Osciladores,,,
Foto - Multivibrador,,22,5,Timers e Osciladores,,,
Foto-Oscilador com transistor Unijunção,,16,5,Timers e Osciladores,,,
Gerador de 3 Tons,,60,5,Timers e Osciladores,,,
Gerador de Pulso Único,,29,5,Timers e Osciladores,,,
Gerador Retangular com Unijunção,,98,5,Timers e Osciladores,,,
Gerador Triangular-Quadrado,,123,5,Timers e Osciladores,,,
Injetor de Sinais,,48,5,Timers e Osciladores,,,
Interruptor Temporizado,,34,5,Timers e Osciladores,,,
Intervalador,,57,5,Timers e Osciladores,,,
Luz de Tempo C.A.,,102,5,Timers e Osciladores,,,
Metrônomo,,87,5,Timers e Osciladores,,,
Metrônomo 555,,46,5,Timers e Osciladores,,,
Minitemporizador,,23,5,Timers e Osciladores,,,
Monoestável com Relé,,70,5,Timers e Osciladores,,,
Monoestável com Transistores,,59,5,Timers e Osciladores,,,
Oscilador de 1 kHz,,40,5,Timers e Osciladores,,,
Oscilador de 32 kHz,,44,5,Timers e Osciladores,,,
Oscilador com o 4002,,56,5,Timers e Osciladores,,,
Oscilador de 600 kHz,,6,5,Timers e Osciladores,,,
Oscilador de Áudio com o 555,,50,5,Timers e Osciladores,,,
Oscilador Dente-de-serra com Unijunção,,28,5,Timers e Osciladores,,,
Oscilador Pierce a Cristal,,24,5,Timers e Osciladores,,,
Oscilador com Trasistor Unijunção,,111,5,Timers e Osciladores,,,
Oscilador com trasistor de Unijunção,,39,5,Timers e Osciladores,,,
Pisca-LED Simplificado,,47,5,Timers e Osciladores,,,
Pisca-LED com Transistor Unijunção,,35,5,Timers e Osciladores,,,
Pisca-pisca de 6 V,,38,5,Timers e Osciladores,,,
Pisca-pisca com Lâmpada Neon,,12,5,Timers e Osciladores,,,
Pisca-Pisca de Potência,,83,5,Timers e Osciladores,,,
Pisca-Pisca Simples Transistorizado,,114,5,Timers e Osciladores,,,
Temporizador,,106,5,Timers e Osciladores,,,
Filtro contra Interferências,,110,5,Filtros,,,
Filtro Passa-Altas de 12 dB/oitava,,46,5,Filtros,,,
Diapasão,,4,5,Diversos,,,
Eletrificador,,99,5,Diversos,,,
Nervo-Teste com Choque,,53,5,Diversos,,,
Rádio AM,,74,5,Diversos,,,
Telégrafo Telúrico,,104,5,Diversos,,,
Alto-falante,,18,5,Componentes,,,
BAT82 - Diodo Schottky,,44,5,Componentes,,,
BB204/BB304,,17,5,Componentes,,,
BC107/108/109 - Transistores NPN de uso geral - equivalentes do BC547/548/549,,62,5,Componentes,,,
BC413/414/415/416 - Transistores NPN de uso Geral,,59,5,Componentes,,,
BD263 - Transistor NPN Darlington de Potência,,55,5,Componentes,,,
BD329 - Transistor NPN de Potência até 10 W,,120,5,Componentes,,,
BD330 - Transistor PNP de Potência até 10 W,,120,5,Componentes,,,
BD331 - Transistor NPN Darlington de Potência,,31,5,Componentes,,,
BD332 - Transistor Darlington PNP de Potência,,33,5,Componentes,,,
BD434 - Transistor PNP de Potência,,36,5,Componentes,,,
BD438 - Transistor PNP de Potência,,30,5,Componentes,,,
BDV95,,14,5,Componentes,,,
BF173 - Transistor NPN de RF para FI de Vídeo,,114,5,Componentes,,,
BF423 - Transistor PNP de Alta Tensão para RF,,61,5,Componentes,,,
BF457 - Transistor NPN de Saída de Vídeo e Croma,,89,5,Componentes,,,
BFQ43,,118,5,Componentes,,,
Capacitores Variáveis e Ajustáveis,,6,5,Componentes,,,
CQV47,,122,5,Componentes,,,
Diodos 1N4001 a 1N4007,,8,5,Componentes,,,
ECC81 - Válvula Duplo Triodo osciladora e amplificadora,,45,5,Componentes,,,
EL84 - Válvula Pentodo de Potência,,130,5,Componentes,,,
EL86 - Válvula Pentodo de Áudio e TV,,45,5,Componentes,,,
IRF440 - MOSFET de potência - Canal N,,48,5,Componentes,,,
IRF630/631/632/633,,9,5,Componentes,,,
LM317L - Regulador de Tensão Ajustável para 100 mA,,41,5,Componentes,,,
LM317LM - Regulador de Tensão Ajustável para 100 mA,,42,5,Componentes,,,
MCR106 - Diodo Controlado de Silício (SCR) de Uso Geral,,66,5,Componentes,,,
Microfones,,5,5,Componentes,,,
MKP1V120RL/130RL/160RL/240RL,,62,5,Componentes,,,
Potenciômetros e Trimpots,,39,5,Componentes,,,
Resistores de Carbono e fio,,7,5,Componentes,,,
Sensor Piezoelétrico,,69,5,Componentes,,,
SIDAC,,34,5,Componentes,,,
TIC106 - Diodos Controlados de silício (SCR) de 30 a 400 V,,32,5,Componentes,,,
TIC116,,96,5,Componentes,,,
TIC216,,94,5,Componentes,,,
TIL39 - LED Infravermelho,,121,5,Componentes,,,
TIP19 - Transistor NPN de Potência,,66,5,Componentes,,,
TIP135/136/137 - Transistores PNP Darlington de Potência,,98,5,Componentes,,,
TIP760 - Transistor NPN para chaveamento,,23,5,Componentes,,,
VCO,,109,5,Componentes,,,
2N918 - Transistor NPN de RF para as faixas de VHF e UHF,,76,5,Componentes,,,
4006 - Shift Register de 18 estágios - CMOS,,77,5,Componentes,,,
4009 - Seis Buffers Inversores (Hex Buffers) - CMOS,,56,5,Componentes,,,
6L6 - Válvula Pentodo de Potência,,109,5,Componentes,,,
6V6 - Válvula Pentodo de Potência,,108,5,Componentes,,,
6X4 - Válvula Diodo de Onda Completa,,131,5,Componentes,,,
7420 - Duas Portas NAND de 4 entradas TTL,,58,5,Componentes,,,
7430 - Porta NAND de 8 entradas TTL,,57,5,Componentes,,,
Autotransformadores,,126,5,Configurações,,,
Circuito Equivalente ao 7401,,117,5,Configurações,,,
Circuito Equivalente ao 7405,,115,5,Configurações,,,
Circuito Equivalente ao 7408,,69,5,Configurações,,,
Configurações de Transistores,,13,5,Configurações,,,
Dobradores de Tensão,,47,5,Configurações,,,
Drivers TTL,,50,5,Configurações,,,
Fontes Simétricas,,127,5,Configurações,,,
Porta NAND de 3 Entradas,,123,5,Configurações,,,
Porta NOR,,128,5,Configurações,,,
Porta NOR Básica,,60,5,Configurações,,,
Porta NOR com Transistores,,37,5,Configurações,,,
Porta NOR de 3 Entradas,,124,5,Configurações,,,
Semi-Somador TTL,,49,5,Configurações,,,
Semi-Subtrator,,43,5,Configurações,,,
Alimentando LEDs e Lâmpadas,,29,5,Informação,,,
Busca-Pólo,,38,5,Informação,,,
Caixa de Redução,,86,5,Informação,,,
Ciclo Ativo,,27,5,Informação,,,
Corrosão de Placas,,15,5,Informação,,,
Curva de Impedância de um Alto-Falante,,54,5,Informação,,,
Curvas de Variação de um Potenciômetro Linear,,22,5,Informação,,,
Defasagem - Quadratura,,37,5,Informação,,,
Dínamo,,25,5,Informação,,,
Eletroscópio de Folhas,,35,5,Informação,,,
Farad (F),,21,5,Informação,,,
Interface Transistor - CMOS,,92,5,Informação,,,
Inversores TTL/CMOS,,82,5,Informação,,,
Ionosfera,,26,5,Informação,,,
Lâmpadas de Carvão,,106,5,Informação,,,
Medidas de Tensões e Correntes,,107,5,Informação,,,
Medindo a Corrente de Disparo de um Relé,,90,5,Informação,,,
Placa de Circuito Impresso como Radiador de Calor,,75,5,Informação,,,
Polarização de um Transistor,,91,5,Informação,,,
Polias,,85,5,Informação,,,
Posicionamento de Sensores de Luz,,69,5,Informação,,,
Proteção de Relés,,93,5,Informação,,,
Prova de Transformadores,,117,5,Informação,,,
Queda de Tensão de um SCR,,84,5,Informação,,,
Reed-Relé,,99,5,Informação,,,
Relé de Uso Geral,,28,5,Informação,,,
SMA - Shape Memory Alloy,,63,5,Informação,,,
Teste de Diodos,,40,5,Informação,,,
Teste de Diodos,,53,5,Informação,,,
Teste de Transformadores,,20,5,Informação,,,
Troca de Componentes em Placa de Circuito Impresso,,80,5,Informação,,,
Usando o Relé,,79,5,Informação,,,
Usando Relés,,100,5,Informação,,,
Alcance de uma Radiotransmissão,,10,5,Fórmulas & Tabelas,,,
Antena Coaxial,,16,5,Fórmulas & Tabelas,,,
Cálculo da Corrente de um Relé,,95,5,Fórmulas & Tabelas,,,
Cálculo da Energia Elétrica,,101,5,Fórmulas & Tabelas,,,
Capacitor Esférico,,104,5,Fórmulas & Tabelas,,,
Capacitor Plano,,103,5,Fórmulas & Tabelas,,,
Característica de SMA,,70,5,Fórmulas & Tabelas,,,
Células Eletroquímicas,,88,5,Fórmulas & Tabelas,,,
Círculo Mágico de Lei de Ohm,,65,5,Fórmulas & Tabelas,,,
Código SINFO,,119,5,Fórmulas & Tabelas,,,
Coeficiente de Auto-Indução,,56,5,Fórmulas & Tabelas,,,
Curvas de Descarga de Pilhas e Acumuladores,,19,5,Fórmulas & Tabelas,,,
Elétrons nas Camadas de um Átomo,,74,5,Fórmulas & Tabelas,,,
Faixa de Áudio,,87,5,Fórmulas & Tabelas,,,
Fluxo de Campo Elétrico,,67,5,Fórmulas & Tabelas,,,
Leis de Álgebra Booleana,,63,5,Fórmulas & Tabelas,,,
Lei de Pouillet,,88,5,Fórmulas & Tabelas,,,
Potência Máxima,,71,5,Fórmulas & Tabelas,,,
Potências Médias de Eletrodomésticos,,72,5,Fórmulas & Tabelas,,,
Potencial Absoluto de Metais,,64,5,Fórmulas & Tabelas,,,
Primeira Lei de Kirchoff,,43,5,Fórmulas & Tabelas,,,
Rendimento de um Gerador,,68,5,Fórmulas & Tabelas,,,
Ruptura de um Dielétrico,,112,5,Fórmulas & Tabelas,,,
Alarme com SCR (TIC106),,79,3,Alarmes e Sensores,,,
Alarme de Pêndulo (TIC106),,27,3,Alarmes e Sensores,,,
Alarme de Umidade 2 (TIC106),,46,2,Alarmes e Sensores,,,
Amplificador para Fotodiodo,,34,4,Alarmes e Sensores,,,
Aviso de Fusível Queimado (BC557),,73,3,Alarmes e Sensores,,,
Barreira Óptica (TIC106),,18,2,Alarmes e Sensores,,,
Chave AC (BC548),,6,2,Alarmes e Sensores,,,
Chave de Toque (4093),,36,2,Alarmes e Sensores,,,
Chave de Toque (A.O.),,45,3,Alarmes e Sensores,,,
Chave de Toque com FET,,74,4,Alarmes e Sensores,,,
Chave Óptica (LM339),,47,3,Alarmes e Sensores,,,
Chave de Toque,,79,4,Alarmes e Sensores,,,
Circuito Anti-Repique,,17,4,Alarmes e Sensores,,,
Detector de Ausência de Pulso (555/BC558),,16,1,Alarmes e Sensores,,,
Detector de Luz TTL/CMOS (LM339),,81,3,Alarmes e Sensores,,,
Detector Infravermelho (LM339),,83,3,Alarmes e Sensores,,,
Detector Sônico (741),,93,3,Alarmes e Sensores,,,
Excitador Sensível de Relé 1 (BC548/558),,25,1,Alarmes e Sensores,,,
Excitador Sensível de Relé 2 (BC558/548),,57,1,Alarmes e Sensores,,,
Excitador Sensível de Relé 3 (TIP110/111/112),,62,1,Alarmes e Sensores,,,
Foto SCR (TIC106),,71,1,Alarmes e Sensores,,,
Foto-Célula Usando o 2N3055,,53,4,Alarmes e Sensores,,,
Fotodisparador (4093),,80,1,Alarmes e Sensores,,,
Foto-Disparador II (BC558),,82,2,Alarmes e Sensores,,,
Fotodisparador,,11,4,Alarmes e Sensores,,,
Fotodisparador Darlington,,68,4,Alarmes e Sensores,,,
Foto-Relé (BC558/548),,85,2,Alarmes e Sensores,,,
Foto-Relé 1 (BC548),,85,1,Alarmes e Sensores,,,
Foto-Relé 2 (BC548),,86,1,Alarmes e Sensores,,,
Foto-Relé 3 (BC558/327/328),,87,1,Alarmes e Sensores,,,
Foto-Relé 4 (BC548/558),,88,1,Alarmes e Sensores,,,
Foto-relé,,40,4,Alarmes e Sensores,,,
Foto-Sensor (TIL81),,66,3,Alarmes e Sensores,,,
Fototiristor Simulado,,18,4,Alarmes e Sensores,,,
Fototransistor AC,,103,4,Alarmes e Sensores,,,
Indicador de Fusível Aberto (NE),,34,1,Alarmes e Sensores,,,
Iluminação de Emergência,,97,4,Alarmes e Sensores,,,
Receptor Infravermelho,,37,4,Alarmes e Sensores,,,
Relé de Tom (BC548/558),,16,3,Alarmes e Sensores,,,
Relé de Umidade 1 (BC548),,45,2,Alarmes e Sensores,,,
Sensor de Campo Magnético (CA3140),,37,2,Alarmes e Sensores,,,
Sensor de Nível de Água,,59,4,Alarmes e Sensores,,,
Sensor Infravermelho,,4,4,Alarmes e Sensores,,,
Sensor de Pressão (555),,80,3,Alarmes e Sensores,,,
Sensor de Temperatura (LM335),,25,3,Alarmes e Sensores,,,
Sensor de Umidade (BC548),,27,2,Alarmes e Sensores,,,
Sensor SPST (7400-TTL),,54,1,Alarmes e Sensores,,,
Sensor Tacométrico (555),,36,1,Alarmes e Sensores,,,
Termostato (741/BC548),,28,2,Alarmes e Sensores,,,
Termostato com Diodo Sensor (741),,26,2,Alarmes e Sensores,,,
Toque FET (MOSFET de Potência),,92,1,Alarmes e Sensores,,,
Transmissor Infravermelho,,94,1,Alarmes e Sensores,,,
60 Hz TTL (4001),,72,3,Circuitos Lógicos Digitais,,,
Amplificador Digital (4093),,57,2,Circuitos Lógicos Digitais,,,
Biestável 4013 (CMOS),,10,1,Circuitos Lógicos Digitais,,,
Biestável 4013 CMOS,,9,2,Circuitos Lógicos Digitais,,,
Biestável com Transistores,,30,4,Circuitos Lógicos Digitais,,,
Chave sem Ruído (4093),,92,2,Circuitos Lógicos Digitais,,,
Circuito Anti-Repiqque (4093),,47,2,Circuitos Lógicos Digitais,,,
Condicionador de Contacto (4093),,75,1,Circuitos Lógicos Digitais,,,
Contador até 4 (4017),,8,2,Circuitos Lógicos Digitais,,,
Contador BCD (7490 -TTL),,47,1,Circuitos Lógicos Digitais,,,
Contador Up/Down TTL,,22,4,Circuitos Lógicos Digitais,,,
Disparador por Transição Negativa (7404 -TTL),,62,2,Circuitos Lógicos Digitais,,,
Divisor até 16 384,,41,4,Circuitos Lógicos Digitais,,,
Divisor Binário,,108,4,Circuitos Lógicos Digitais,,,
Divisor CMOS por 2 (4013),,51,3,Circuitos Lógicos Digitais,,,
Divisor CMOS por 5 (4018),,83,3,Circuitos Lógicos Digitais,,,
Divisor por 6 - TTL,,7,4,Circuitos Lógicos Digitais,,,
Divisor por 10 e por 100 (74HC390),,32,3,Circuitos Lógicos Digitais,,,
Divisor por 11 - TTL,,5,4,Circuitos Lógicos Digitais,,,
Divisor por 16 (TTL -7493),,83,2,Circuitos Lógicos Digitais,,,
Divisor por 2/4 (4013 -CMOS),,93,1,Circuitos Lógicos Digitais,,,
Divisor por 50 (74HC390),,41,3,Circuitos Lógicos Digitais,,,
Divisor por 8 TTL (7493),,58,2,Circuitos Lógicos Digitais,,,
Divisor por 9 (4018/4081 -CMOS),,41,2,Circuitos Lógicos Digitais,,,
Divisor Programável CMOS (4001/4017),,75,3,Circuitos Lógicos Digitais,,,
Divisor Programável TTL (7490/7420/7404),,11,2,Circuitos Lógicos Digitais,,,
Divisor Programável,,92,4,Circuitos Lógicos Digitais,,,
Divisor TTL por 12 (7492),,75,2,Circuitos Lógicos Digitais,,,
Divisor TTL por 5 (7490),,41,3,Circuitos Lógicos Digitais,,,
Etapa Contadora TTL,,73,4,Circuitos Lógicos Digitais,,,
Flip-flop S-R com Transistores,,31,4,Circuitos Lógicos Digitais,,,
Foto-Disparador TTL (7413/14),,90,2,Circuitos Lógicos Digitais,,,
Gerador Seqüencial (4017),,99,1,Circuitos Lógicos Digitais,,,
Latch com o 4066 (CMOS),,93,2,Circuitos Lógicos Digitais,,,
NOR usando NAND (4011),,54,2,Circuitos Lógicos Digitais,,,
Oscilador TTL (7413),,78,2,Circuitos Lógicos Digitais,,,
Porta CMOS com retardo,,25,4,Circuitos Lógicos Digitais,,,
Porta NOR Transistorizada,,104,4,Circuitos Lógicos Digitais,,,
Seqüenciador 1 a 10 (555/4017),,24,3,Circuitos Lógicos Digitais,,,
Seqüenciador de 1 a 10,,51,4,Circuitos Lógicos Digitais,,,
Seqüencial 4017 (4017),,89,1,Circuitos Lógicos Digitais,,,
Seqüenciador com o 4013 CMOS,,69,4,Circuitos Lógicos Digitais,,,
60 Hz TTL,,111,4,Circuitos Lógicos Digitais,,,
Sonda CMOS,,20,4,Circuitos Lógicos Digitais,,,
Aquisição de Dados (LM324),,101,1,Interfaces PC,,,
Chave Óptica para Interface,,91,4,Interfaces PC,,,
Link de Dados por Infravermelho,,75,4,Interfaces PC,,,
Interface de Aquisição de Dados Isolada,,69,4,Interfaces PC,,,
Interface de Aquisição de Dados sem Isolamento,,90,4,Interfaces PC,,,
Interface CMOS/TTL,,54,3,Interfaces PC,,,
Interface Isolada (4N25/BC548/558),,53,2,Interfaces PC,,,
Interface Isolada (4N26/LM324),,100,1,Interfaces PC,,,
Interface de LEDs,,33,4,Interfaces PC,,,
Interface de Leitura,,6,4,Interfaces PC,,,
Interface Óptica PC (4N26/BC548),,94,3,Interfaces PC,,,
Interface Paralela 1 (LM324),,9,1,Interfaces PC,,,
Interface PC (4N26/BC548),,15,1,Interfaces PC,,,
Interface Triac (4N26/TIC226),,7,1,Interfaces PC,,,
Alto-Falante como Microfone (BC548),,76,3,"Som, Amplificadores e Efeitos",,,
Amplificador com o 7806 ou 7812,,67,3,"Som, Amplificadores e Efeitos",,,
Amplificador LM380,,80,4,"Som, Amplificadores e Efeitos",,,
Amplificador com o LM386 (100 a 500 mW),,65,2,"Som, Amplificadores e Efeitos",,,
"Amplificador de 1,5 V (BC548)",,68,2,"Som, Amplificadores e Efeitos",,,
Amplificador de 500 mW,,24,4,"Som, Amplificadores e Efeitos",,,
Amplificador de Áudio Transistorizado (BC548/558),,52,2,"Som, Amplificadores e Efeitos",,,
Amplificador de 20 W (TDA2002),,87,2,"Som, Amplificadores e Efeitos",,,
Amplificador LM386,,4,3,"Som, Amplificadores e Efeitos",,,
Amplificador para Relutância Variável (LM3900),,43,3,"Som, Amplificadores e Efeitos",,,
Amplificador Transistorizado de Baixa Potência (200 mW BC548/558),,26,3,"Som, Amplificadores e Efeitos",,,
Buzzer com o 4093,,41,4,"Som, Amplificadores e Efeitos",,,
Casador de Impedâncias,,107,4,"Som, Amplificadores e Efeitos",,,
Chama-Cachorro (4093/TIP120),,17,2,"Som, Amplificadores e Efeitos",,,
Chama-Peixes (4093),,77,2,"Som, Amplificadores e Efeitos",,,
Detector de FM (567),,90,1,"Som, Amplificadores e Efeitos",,,
Entrada de Mixer,,50,4,"Som, Amplificadores e Efeitos",,,
Espanta Pernilongos (4093),,53,1,"Som, Amplificadores e Efeitos",,,
Etapa de Áudio,,42,4,"Som, Amplificadores e Efeitos",,,
Gerador de Bips (555),,21,3,"Som, Amplificadores e Efeitos",,,
Gerador de Ruído Branco-II (diodo),,73,2,"Som, Amplificadores e Efeitos",,,
Gerador de Ruído Branco (741/BC548),,71,2,"Som, Amplificadores e Efeitos",,,
Gerador de Ruído Branco (BC548),,7,3,"Som, Amplificadores e Efeitos",,,
Gerador de Tom (555),,7,2,"Som, Amplificadores e Efeitos",,,
Gerador Ultrassônico (4093/TIP32),,95,1,"Som, Amplificadores e Efeitos",,,
Mesa de Mixagem (TL081),,87,3,"Som, Amplificadores e Efeitos",,,
Metrônomo (BC548/558),,82,3,"Som, Amplificadores e Efeitos",,,
Mixer (BF245),,14,2,"Som, Amplificadores e Efeitos",,,
Mixer 741 (Mesa de som),,56,3,"Som, Amplificadores e Efeitos",,,
Pré-Amplificador com FET (BF245),,19,3,"Som, Amplificadores e Efeitos",,,
Pré-Amplificador com FET (BF245),,35,3,"Som, Amplificadores e Efeitos",,,
Pré-Amplificador de Alta Impedância (BF245),,72,1,"Som, Amplificadores e Efeitos",,,
Pré-Amplificador de Áudio (BC548),,55,3,"Som, Amplificadores e Efeitos",,,
Pré-Amplificador de Baixa Impedância (BC549),,81,1,"Som, Amplificadores e Efeitos",,,
Pré-Amplificador NAB (741),,68,3,"Som, Amplificadores e Efeitos",,,
Pré-Amplficador para Captador Telefônico,,109,4,"Som, Amplificadores e Efeitos",,,
Pré-Amplificador para Microfone (BC548),,10,3,"Som, Amplificadores e Efeitos",,,
Pré-Amplificador para Microfone (MPF102),,61,2,"Som, Amplificadores e Efeitos",,,
Pré-Amplificador para Microfone Dinâmico,,57,4,"Som, Amplificadores e Efeitos",,,
Pré-Amplificador Playback para Fita,,71,4,"Som, Amplificadores e Efeitos",,,
Pré-Amplificador para Violão e Guitarra,,86,4,"Som, Amplificadores e Efeitos",,,
Pulsador (BC548/558),,39,2,"Som, Amplificadores e Efeitos",,,
Pulsador Sonoro (4093),,41,1,"Som, Amplificadores e Efeitos",,,
Reconhecedor de Tom (567),,98,1,"Som, Amplificadores e Efeitos",,,
Sinalizador de Potência,,39,4,"Som, Amplificadores e Efeitos",,,
Sirene de Polícia Inglesa (555),,22,3,"Som, Amplificadores e Efeitos",,,
Uáu-Uáu para Guitarra,,8,4,"Som, Amplificadores e Efeitos",,,
Biestável com SCR (TIC106),,89,3,Controles de Potência,,,
Chave de Onda Completa com SCR (TIC106),,60,1,Controles de Potência,,,
Controle Bidirecional DC-1 (LM358/TIP31/32),,31,2,Controles de Potência,,,
Controle Bidrecional DC-2 (LM358/TIP120/121),,34,2,Controles de Potência,,,
Controle Digital de Motor,,12,4,Controles de Potência,,,
