Artigo:,Autor:,Página,Edição:,Categoria:,Componentes:,Notas:,Data:
Videocassete Gradiente GV-404,,64,11,Reparação - Vídeo,,"Ao acionar o PLAY, desliga após 2 segundos",Outubro de 1996
Videocassete Gradiente GV-202,,65,11,Reparação - Vídeo,,"Não aciona o POWER, mas o timer acende",Outubro de 1996
Acontece,,66,11,Diversos,,,Outubro de 1996
Comutador de áudio-vídeo e RF,,5,12,Montagem do Mês,,,Novembro de 1996
Teoria x Prática - Júnior,,16,12,Teoria x Prática,,,Novembro de 1996
Motores D.D. - Parte V,,18,12,Teoria,,,Novembro de 1996
Informática,,22,12,Teoria,,,Novembro de 1996
Croma de videocassete - Parte IV,,25,12,Teoria,,,Novembro de 1996
Teoria x Prática - Profissional,,32,12,Teoria x Prática,,,Novembro de 1996
Utilizando o detector de defeitos intermitentes,,34,12,Teoria,,,Novembro de 1996
Teoria x Prática - Expert,,40,12,Teoria x Prática,,,Novembro de 1996
Flash-Back: televisor Philips chassi GR-1,,42,12,Flash-Back,,,Novembro de 1996
Por dentro do automóvel,,47,12,Teoria,,,Novembro de 1996
Auto rádio toca-fitas Volksline (Ford) DN25,Aluísio Anderson,50,12,Reparação - Áudio,,"Acende a luz do display, mas este não funciona",Novembro de 1996
System CCE SS-9000,Emerson S. Rosa,51,12,Reparação - Áudio,,"Ao acionar TUNER, o display do CD permanece aceso",Novembro de 1996
Auto rádio toca-fitas CCE CM-2107,"Aluísio Anderson da Silveira, Estanislau E. P. Oliveira e Mário P. Pinheiro",52,12,Reparação - Áudio,,Não tem som,Novembro de 1996
Televisor Sharp C-2095B,"Aluísio Anderson, Estanislau E. P. Oliveira e Mário P. Pinheiro",53,12,Reparação - TV,,Imagem amarelada (sem azul),Novembro de 1996
Televisor Telefunken 21C7077 (CH 841),,54,12,Reparação - TV,,Fonte inicia a partida e logo para,Novembro de 1996
Televisor Sharp C-1626 (chassi G),,56,12,Reparação - TV,,Horizontal entortando e perdendo cor intermitentemente,Novembro de 1996
Videocassete Panasonic NV-G21,Estanislau E. P. Oliveira,57,12,Reparação - Vídeo,,Não sintoniza canais,Novembro de 1996
Videocassete Panasonic NV-G21,Aluísio Anderson,58,12,Reparação - Vídeo,,Travado direto em SLP,Novembro de 1996
Videocassete Panasonic NV-G9,Estanislau E. P. Oliveira,59,12,Reparação - Vídeo,,Não sintoniza canais,Novembro de 1996
Osciloscópio Kenwood CS-4035,Manoel S. S. Filho,60,12,Reparação - Osciloscópio,,"Liga o power, mas não tem brilho",Novembro de 1996
Osciloscópio Kenwood CS-4025,,61,12,Reparação - Osciloscópio,,,Novembro de 1996
Avaliação Geral de Eletrônica e Áudio e Vídeo,,62,12,Diversos,,,Novembro de 1996
Super Índice,,64,12,Diversos,,,Novembro de 1996
Acontece,,66,12,Diversos,,,Novembro de 1996
Super Bancada - Parte I,,5,13,Montagem do Mês,,,Janeiro de 1997
Informática,,14,13,Teoria,,,Janeiro de 1997
Teoria x Prática - Júnior,,24,13,Teoria x Prática,,,Janeiro de 1997
II Convenção Nacional do Serviço Autorizado,,30,13,Diversos,,"Realizada em 25/11 no Hotel Deville, Guarulhos, com cerca de 400 autorizados",Janeiro de 1997
A produtividade na Assistência Técnica,,39,13,Diversos,,,Janeiro de 1997
Teoria x Prática - Profissional,,44,13,Teoria x Prática,,,Janeiro de 1997
Teoria x Prática - Expert,,50,13,Teoria x Prática,,,Janeiro de 1997
Auto rádio toca-fitas Motorádio ACS-M32,Estanislau E. P. Oliveira,52,13,Reparação - Áudio,,Motor não gira; rádio não desliga,Janeiro de 1997
Auto rádio toca-fitas Cougar CS-832,Estanislau E. P. Oliveira e Mário P. Pinheiro,53,13,Reparação - Áudio,,Não funciona FM; AM normal,Janeiro de 1997
Televisor Mitsubishi TC-2001Z,,54,13,Reparação - TV,,"Não acende display, não muda de canais e só chuvisca",Janeiro de 1997
Televisor Telefunken chassi 841,Manoel S. S. Filho,55,13,Reparação - TV,,Não funciona,Janeiro de 1997
Videocassete Samsung VM-1261,,56,13,Reparação - Vídeo,,"Ao colocar a fita, os postes carregam e logo em seguida descarregam",Janeiro de 1997
Videocassete Mitsubishi HS-X50,Manoel S. S. Filho,57,13,Reparação - Vídeo,,Variando a rotação do motor DRUM,Janeiro de 1997
Super Bancada - Parte II,,5,14,Montagem do Mês,,,Fevereiro de 1997
Informática,,17,14,Teoria,,,Fevereiro de 1997
Teoria x Prática - Júnior,,20,14,Teoria x Prática,,,Fevereiro de 1997
Croma de videocassete - Parte VI,,22,14,Teoria,,,Fevereiro de 1997
Teoria x Prática - Profissional,,30,14,Teoria x Prática,,,Fevereiro de 1997
Flash-Back: televisor Sharp chassi H - Parte II,,32,14,Flash-Back,,,Fevereiro de 1997
Por dentro do automóvel,,39,14,Teoria,,,Fevereiro de 1997
Seção do leitor,,43,14,Diversos,,,Fevereiro de 1997
Teoria x Prática - Expert,,44,14,Teoria x Prática,,,Fevereiro de 1997
Motores Direct Drive (D.D.) - Parte VI,,46,14,Teoria,,,Fevereiro de 1997
System Philips FP9400,Carlos O. B. Filho,52,14,Reparação - Áudio,,Sem volume; às vezes aumenta de uma só vez,Fevereiro de 1997
Sintonizador Sony LBT-20W,Manoel S. S. Filho,53,14,Reparação - Áudio,,Não funcionam AM e FM,Fevereiro de 1997
Auto rádio toca-fitas CCE GM-330,Estanislau E. P. Oliveira,54,14,Reparação - Áudio,,Não funciona rádio; fita normal,Fevereiro de 1997
Televisor CCE HPS-2090,Estanislau E. P. Oliveira e Mário P. Pinheiro,55,14,Reparação - TV,,Sem vídeo (brilho atua); com som,Fevereiro de 1997
Televisor Philco PAVM-2162,Estanislau E. P. Oliveira,56,14,Reparação - TV,,"Ao ligar faz um ruído, depois para completamente",Fevereiro de 1997
Televisor Philips GL-1010,Estanislau E. P. Oliveira,57,14,Reparação - TV,,Não funciona,Fevereiro de 1997
Videocassete Philco PVC-6000,,58,14,Reparação - Vídeo,,Sem sinal de vídeo da fita; vídeo do tuner normal,Fevereiro de 1997
Videocassete Toshiba M-X61,,59,14,Reparação - Vídeo,,"Sem imagem, mas toda a mecânica aciona",Fevereiro de 1997
Videocassete Sharp VC-762,,60,14,Reparação - Vídeo,,Motores de capstan e cilindro girando muito rápido,Fevereiro de 1997
Avaliação Geral de Eletrônica e Áudio e Vídeo,,61,14,Diversos,,,Fevereiro de 1997
Acontece,,66,14,Diversos,,,Fevereiro de 1997
Super Bancada - Parte III (conclusão),Carlos O. B. Filho,5,15,Montagem do Mês,,"Painel frontal, gabinete e módulo da lâmpada em série; página aproximada",Março de 1997
Informática,,18,15,Teoria,,Página aproximada,Março de 1997
Croma de videocassete - Parte VII,,20,15,Teoria,,Sistemas de transcodificação PAL-NTSC; página aproximada,Março de 1997
Flash-Back: televisor Sharp chassi H (conclusão),,28,15,Flash-Back,,Sistema de controle e gerador de OSD; página aproximada,Março de 1997
Por dentro do automóvel,,37,15,Teoria,,Página aproximada,Março de 1997
Comparadores e sinais com malha PLL,,40,15,Teoria,,Controle preciso de frequência e fase; página aproximada,Março de 1997
Discman portátil,,47,15,Reparação - Áudio,,Página aproximada,Março de 1997
System Philco PMD-200,Manoel S. S. Filho e Mário P. Pinheiro,53,15,Reparação - Áudio,,Não funciona; display apagado,Março de 1997
Auto rádio toca-fitas Bosch Los Angeles Marina CD,Carlos O. B. Filho,54,15,Reparação - Áudio,,Tape não funciona,Março de 1997
Televisor Philco chassi CPH05,Carlos O. B. Filho e Mário P. Pinheiro,55,15,Reparação - TV,,Sem cor,Março de 1997
Televisor Semp Toshiba TS-207VS,,57,15,Reparação - TV,,O canal aparece rapidamente e logo é feito o MUTE,Março de 1997
Videocassete Philco PVC-5000,,58,15,Reparação - Vídeo,,Aciona o PLAY mas o capstan não traciona a fita,Março de 1997
Videocassete Philco PVC-6400,Manoel S. S. Filho,59,15,Reparação - Vídeo,,Não funciona; display apagado,Março de 1997
Videocassete [Philco],Carlos O. B. Filho e Mário P. Pinheiro,60,15,Reparação - Vídeo,,"Ao acionar o play, enrosca a fita na mecânica",Março de 1997
Grande Avaliação de Eletrônica (Eletrônica Industrial),,61,15,Diversos,,Perguntas e respostas da Avaliação de setembro; página aproximada,Março de 1997
Acontece,,66,15,Diversos,,Página aproximada,Março de 1997
Contador digital programável,,5,16,Montagem do Mês,,,Abril de 1997
Informática,,14,16,Teoria,,,Abril de 1997
Teoria x Prática - Júnior,,18,16,Teoria x Prática,,,Abril de 1997
Croma de videocassete - Parte VIII,,20,16,Teoria,,,Abril de 1997
Televisor Philco PCS-3300 - Parte I,,26,16,Lançamento,,,Abril de 1997
Teoria x Prática - Profissional,,36,16,Teoria x Prática,,,Abril de 1997
Por dentro do automóvel,,38,16,Teoria,,,Abril de 1997
Comparadores digitais - Parte II,,40,16,Teoria,,,Abril de 1997
Fonte chaveada Sony - parte final,,45,16,Teoria,,,Abril de 1997
Teoria x Prática - Expert,,50,16,Teoria x Prática,,,Abril de 1997
System CD CCE SS-9000,Carlos O. B. Filho,52,16,Reparação - Áudio,,Não funciona nada; display não acende,Abril de 1997
System Sharp SA-20B,Carlos O. B. Filho,53,16,Reparação - Áudio,,"Liga o power, mas não acende display e não tem som",Abril de 1997
Teclado Kawai X-120,,54,16,Reparação - Áudio,,Análise do acionamento inicial da fonte de alimentação,Abril de 1997
Televisor Philco chassi CPH-04,Estanislau E. P. Oliveira,55,16,Reparação - TV,,Linhas claras no topo da imagem,Abril de 1997
Televisor Sony KV-2959T,Estanislau E. P. Oliveira e Mário P. Pinheiro,56,16,Reparação - TV,,Não funciona,Abril de 1997
Televisor CCE HPS-2070,,57,16,Reparação - TV,,,Abril de 1997
Videocassete Mitsubishi HS-X20,,58,16,Reparação - Vídeo,,Barras de ruído correndo na tela durante a reprodução,Abril de 1997
Videocassete Panasonic G-21,Manoel S. S. Filho,60,16,Reparação - Vídeo,,Não aceita fita; LED power ligado e display apagado,Abril de 1997
Avaliação Geral de Eletrônica e Áudio e Vídeo,,61,16,Diversos,,,Abril de 1997
Acontece,,66,16,Diversos,,,Abril de 1997
Simulador de presença,,5,17,Montagem do Mês,,,Maio de 1997
Novidades da UD,,13,17,Diversos,,,Maio de 1997
Informática,,18,17,Teoria,,,Maio de 1997
Teoria x Prática - Júnior,,22,17,Teoria x Prática,,,Maio de 1997
Croma de videocassete - Parte IX,,24,17,Teoria,,,Maio de 1997
Teoria x Prática - Profissional,,30,17,Teoria x Prática,,,Maio de 1997
Curso de Compact Disc - Lição 1,,32,17,Teoria,,,Maio de 1997
Teoria x Prática - Expert,,42,17,Teoria x Prática,,,Maio de 1997
Televisor Philco PCS-3300 - Parte II,,44,17,Lançamento,,,Maio de 1997
Auto rádio toca-fitas Volksline DN25-D045,"Sérgio O. Borges, Manoel S. S. Filho e Mário P. Pinheiro",53,17,Reparação - Áudio,,Toca os dois lados da fita ao mesmo tempo,Maio de 1997
Amplificador Lanner AL-9280,"Sérgio O. Borges, Cristiano C. Dornelas e Mário P. Pinheiro",54,17,Reparação - Áudio,,Distorce; saída não aquece,Maio de 1997
Auto rádio toca-fitas Pioneer K-1616,Cristiano C. Dornelas e Manoel S. S. Filho,55,17,Reparação - Áudio,,"Painel acende, mas não há som",Maio de 1997
Televisor Mitsubishi TC-2041,Manoel S. S. Filho,56,17,Reparação - TV,,"Funciona, mas queima o transístor de saída horizontal após 2 ou 3 dias",Maio de 1997
Televisor Mitsubishi TC-2020,,58,17,Reparação - TV,,,Maio de 1997
Videocassete Panasonic NV-G10,Manoel S. S. Filho,59,17,Reparação - Vídeo,,Não sintoniza canais,Maio de 1997
Videocassete Toshiba X-61M,,60,17,Reparação - Vídeo,,,Maio de 1997
Videocassete Philco PVC-6000,Mário P. Pinheiro,61,17,Reparação - Vídeo,,Não acende display,Maio de 1997
Avaliação Geral de Eletrônica e Áudio e Vídeo,,62,17,Diversos,,,Maio de 1997
Acontece,,66,17,Diversos,,,Maio de 1997
Relógio digital,,5,18,Montagem do Mês,,Temporizador para várias áreas,Junho de 1997
Informática,,16,18,Teoria,,,Junho de 1997
Teoria x Prática - Júnior,,20,18,Teoria x Prática,,,Junho de 1997
Croma de videocassete - Parte X,,22,18,Teoria,,,Junho de 1997
Televisor Philco PCS-3300 - Parte III,,27,18,Lançamento,,,Junho de 1997
Teoria x Prática - Profissional,,34,18,Teoria x Prática,,,Junho de 1997
Curso de Compact Disc - Lição 2,,36,18,Teoria,,,Junho de 1997
Teoria x Prática - Expert,,44,18,Teoria x Prática,,,Junho de 1997
Notícias - Novidades da UD,,46,18,Diversos,,,Junho de 1997
Compact disc Samsung CD35/35R,,55,18,Reparação - Áudio,,"Lê o CD, mas não tem som e às vezes emite ruídos",Junho de 1997
Televisor Mitsubishi TC-2020,Sérgio J. O. Borges,56,18,Reparação - TV,,A memória do canal 13 não funciona,Junho de 1997
Televisor Sharp C-1402G,,57,18,Reparação - TV,,,Junho de 1997
Televisor Sharp TVC-2026B,,58,18,Reparação - TV,,,Junho de 1997
Videocassete Panasonic L-26BR,,59,18,Reparação - Vídeo,,Não funciona nada; display não acende,Junho de 1997
Videocassete Toshiba VCR-X27,,60,18,Reparação - Vídeo,,,Junho de 1997
Videocassete CCE VCR-80X,Manoel S. S. Filho e Mário P. Pinheiro,61,18,Reparação - Vídeo,,Faixas pretas na imagem reproduzida pela fita,Junho de 1997
Osciloscópio Hung Chang 3502,Manoel S. S. Filho e Mário P. Pinheiro,62,18,Reparação - Instrumentos,,,Junho de 1997
Super Índice,,64,18,Diversos,,,Junho de 1997
Acontece,,66,18,Diversos,,,Junho de 1997
Relógio digital (versão didática),,5,19,Montagem do Mês,,,Julho de 1997
Teoria x Prática - Júnior,,16,19,Teoria x Prática,,,Julho de 1997
Informática,,18,19,Teoria,,,Julho de 1997
Croma de videocassete - Parte XI,,22,19,Teoria,,,Julho de 1997
Teoria x Prática - Profissional,,30,19,Teoria x Prática,,,Julho de 1997
Curso de Compact Disc - Lição 3,,32,19,Teoria,,,Julho de 1997
Notícias - Novidades da UD,,40,19,Diversos,,,Julho de 1997
Negócios & Informações,,45,19,Diversos,,,Julho de 1997
Teoria x Prática - Expert,,48,19,Teoria x Prática,,,Julho de 1997
Televisor Philco PCS-3300 - parte final,,50,19,Lançamento,,,Julho de 1997
System com despertador CCE SS-220,Manoel S. S. Filho,57,19,Reparação - Áudio,,Só desliga quando se retira o plug da rede elétrica,Julho de 1997
Rádio gravador Sanyo M2422N,Sormani Silva Malta,58,19,Reparação - Áudio,,Som com muita distorção,Julho de 1997
Tape-deck Polyvox CP-750D,Sormani Silva Malta e Mário P. Pinheiro,59,19,Reparação - Áudio,,Ao acionar o PAUSE o modo PLAY é desarmado,Julho de 1997
Televisor Telefunken CH-841,Cristiano C. Dornelas,60,19,Reparação - TV,,"Às vezes funciona, às vezes não, produzindo ruídos",Julho de 1997
Televisor Sanyo CTP6752,Manoel S. S. Filho e Mário P. Pinheiro,63,19,Reparação - TV,,Faixa clara em cima da imagem,Julho de 1997
Videocassete JVC D-441,Mário P. Pinheiro,64,19,Reparação - Vídeo,,"Vídeo acende o painel, mas logo desliga o comando POWER",Julho de 1997
Videocassete Samsung VM-9540,,65,19,Reparação - Vídeo,,"No modo sintonizador, some o canal e entra o ON SCREEN",Julho de 1997
Estereofonia,,5,20,Teoria,,,Agosto de 1997
Informática,,18,20,Teoria,,,Agosto de 1997
Teoria x Prática - Júnior,,22,20,Teoria x Prática,,,Agosto de 1997
Curso de Compact Disc - Lição 4,,24,20,Teoria,,,Agosto de 1997
Teoria x Prática - Profissional,,32,20,Teoria x Prática,,,Agosto de 1997
Croma de videocassete - Parte XII,,34,20,Teoria,,,Agosto de 1997
Negócios & Informações,,41,20,Diversos,,,Agosto de 1997
O Código de Defesa do Consumidor,,45,20,Diversos,,,Agosto de 1997
Teoria x Prática - Expert,,50,20,Teoria x Prática,,,Agosto de 1997
Notícias - Novidades da UD,,52,20,Diversos,,,Agosto de 1997
Receiver Gradiente S-125,,57,20,Reparação - Áudio,,Um dos canais funciona com distorção e muito baixo,Agosto de 1997
Caixa amplificada Ciclotron AP-100,,58,20,Reparação - Áudio,,Forte ruído ao ligar a chave Power,Agosto de 1997
Teclado Kawai X-20,,59,20,Reparação - Áudio,,Só funciona se a tecla POWER for mantida pressionada,Agosto de 1997
Televisor Sharp TVC2015A,,60,20,Reparação - TV,,Vertical meio fechado,Agosto de 1997
Televisor Sharp TVC-1490,,61,20,Reparação - TV,,"Sintoniza as emissoras, mas a sintonia sai fora",Agosto de 1997
"Televisor Sony 9"" KV-9DT00",,62,20,Reparação - TV,,"Faz a varredura na sintonia, mas não memoriza canais",Agosto de 1997
Videocassete Panasonic G-46,,63,20,Reparação - Vídeo,,Não funciona; display apagado,Agosto de 1997
Videocassete Philco PVC-5000,,64,20,Reparação - Vídeo,,"Carrega a fita, mas não aciona o modo PLAY",Agosto de 1997
Videocassete Philco PVC-5500,,65,20,Reparação - Vídeo,,De vez em quando muda de velocidade rapidamente,Agosto de 1997
Acontece,,66,20,Diversos,,,Agosto de 1997
System Pioneer XR-P970F,,5,21,Lançamento,,,Setembro de 1997
Informática,,15,21,Teoria,,,Setembro de 1997
Teoria x Prática - Júnior,,18,21,Teoria x Prática,,,Setembro de 1997
Croma de videocassete - Parte XIII,,20,21,Teoria,,,Setembro de 1997
Negócios & Informações,,26,21,Diversos,,,Setembro de 1997
Teoria x Prática - Profissional,,30,21,Teoria x Prática,,,Setembro de 1997
A função PIP (Picture in Picture),,32,21,Teoria,,,Setembro de 1997
Curso de Compact Disc - Lição 5,,38,21,Teoria,,,Setembro de 1997
Teoria x Prática - Expert,,46,21,Teoria x Prática,,,Setembro de 1997
O Código de Defesa do Consumidor,,48,21,Diversos,,,Setembro de 1997
Palestra sobre produtividade - Campinas 97,,54,21,Diversos,,Realizada em 21/07/1997 em Campinas,Setembro de 1997
Notícias - Condex,,56,21,Diversos,,,Setembro de 1997
Amplificador Sansui 771,,57,21,Reparação - Áudio,,Não funciona,Setembro de 1997
System Sony FH-B500,,58,21,Reparação - Áudio,,Não tem som,Setembro de 1997
System Sony FH-B500,,59,21,Reparação - Áudio,,Não grava,Setembro de 1997
Televisor Broksonic CTRE 864,,60,21,Reparação - TV,,Só chuvisca,Setembro de 1997
Televisor Philco PC2004 (CPH-02),,61,21,Reparação - TV,,Imagem com tom púrpura (sem verde),Setembro de 1997
Videocassete Sharp VC-762,,63,21,Reparação - Vídeo,,Não aciona os motores de carregamento da fita e dos postes,Setembro de 1997
Videocassete Mitsubishi HS-X20,,64,21,Reparação - Vídeo,,Sem cores na reprodução de fita PAL; NTSC normal,Setembro de 1997
Acontece,,66,21,Diversos,,,Setembro de 1997
Super Fonte,,5,22,Montagem do Mês,,,Outubro de 1997
Teoria x Prática - Júnior,,16,22,Teoria x Prática,,,Outubro de 1997
A função PIP (Picture in Picture) - Parte II,,18,22,Teoria,,,Outubro de 1997
Negócios & Informações,,25,22,Diversos,,,Outubro de 1997
Teoria x Prática - Profissional,,28,22,Teoria x Prática,,,Outubro de 1997
System Pioneer XR-P970F - Parte II,,30,22,Lançamento,,,Outubro de 1997
Curso de Compact Disc - Lição 6,,38,22,Teoria,,,Outubro de 1997
Feira de Automação,,47,22,Diversos,,,Outubro de 1997
Teoria x Prática - Expert,,50,22,Teoria x Prática,,,Outubro de 1997
O Código de Defesa do Consumidor - Parte III,,52,22,Diversos,,,Outubro de 1997
System Aiwa NSX-V915,,57,22,Reparação - Áudio,,Não funciona; não acende display,Outubro de 1997
Auto rádio toca-fitas digital CCE CM-2800,,58,22,Reparação - Áudio,,Varre emissoras sozinho e perde a memória ao desligar,Outubro de 1997
Rádio-relógio CCE DLE-400,,59,22,Reparação - Áudio,,,Outubro de 1997
Televisor Philco PC2013,,60,22,Reparação - TV,,,Outubro de 1997
Televisor Philco PC2042 (CPH-04),,61,22,Reparação - TV,,Sem brilho,Outubro de 1997
Televisor Semp-Toshiba 147VS/CR,,62,22,Reparação - TV,,Não funciona,Outubro de 1997
Videocassete Toshiba X-61M,,63,22,Reparação - Vídeo,,,Outubro de 1997
Videocassete Philips VR-453,,64,22,Reparação - Vídeo,,Sem cor em reprodução NTSC e PAL,Outubro de 1997
Videocassete Philips VR-453,,65,22,Reparação - Vídeo,,"Carrega a fita, mas desarma logo em seguida",Outubro de 1997
Acontece,,66,22,Diversos,,,Outubro de 1997
Lâmpada em série LS-3,,5,23,Montagem do Mês,,,Dezembro de 1997
Informática,,21,23,Teoria,,,Dezembro de 1997
Teoria x Prática - Júnior,,24,23,Teoria x Prática,,,Dezembro de 1997
Técnicas avançadas em fontes chaveadas,,26,23,Teoria,,,Dezembro de 1997
Teoria x Prática - Profissional,,32,23,Teoria x Prática,,,Dezembro de 1997
Curso de Compact Disc - Lição 7,,34,23,Teoria,,,Dezembro de 1997
Seção do leitor,,41,23,Diversos,,,Dezembro de 1997
Notícias e Informações,,42,23,Diversos,,,Dezembro de 1997
System Pioneer XR-P970F - Parte III,,43,23,Lançamento,,,Dezembro de 1997
Teoria x Prática - Expert,,52,23,Teoria x Prática,,,Dezembro de 1997
Gerador de funções Servus SGF-2000B,,54,23,Reparação - Instrumentos,,Saídas Hi e Lo não funcionam,Dezembro de 1997
Gerador de barras Diatron GB51-P2,,55,23,Reparação - Instrumentos,,Sem sinal de vídeo e RF,Dezembro de 1997
System Gradiente DS-500,,56,23,Reparação - Áudio,,Não funciona o controle remoto,Dezembro de 1997
Televisor Sharp C-1491,,57,23,Reparação - TV,,Não funciona,Dezembro de 1997
Televisor Panasonic TC-207,,59,23,Reparação - TV,,Não funciona,Dezembro de 1997
Videocassete Philco PVC-8200,,60,23,Reparação - Vídeo,,Não funciona; não acende display,Dezembro de 1997
Videocassete Toshiba VCR-X47,,61,23,Reparação - Vídeo,,Imagem em SP ruim; SLP boa,Dezembro de 1997
Videocassete Sharp VC-1362,,62,23,Reparação - Vídeo,,Imagem ruidosa e som com velocidade lenta,Dezembro de 1997
Acontece,,66,23,Diversos,,,Dezembro de 1997
Decodificador Stereo/SAP,,5,24,Montagem do Mês,,,Janeiro de 1998
Teoria x Prática - Júnior,,16,24,Teoria x Prática,,,Janeiro de 1998
Informática,,18,24,Teoria,,,Janeiro de 1998
Técnicas avançadas em fontes chaveadas,,21,24,Análise Prática,,,Janeiro de 1998
Curso de Compact Disc - Lição 8,,26,24,Teoria,,,Janeiro de 1998
Teoria x Prática - Profissional,,36,24,Teoria x Prática,,,Janeiro de 1998
Dolby Pro Logic,,38,24,Teoria,,,Janeiro de 1998
Teoria x Prática - Expert,,52,24,Teoria x Prática,,,Janeiro de 1998
Rádio-relógio CCE DLE-200X,,55,24,Reparação - Áudio,,"Na falta de energia elétrica, perde as horas",Janeiro de 1998
Discman Sony D141,,56,24,Reparação - Áudio,,Não funciona,Janeiro de 1998
Mini-system Philips AS-9400,,57,24,Reparação - Áudio,,"Há iluminação no display de LCD, mas não indica nada",Janeiro de 1998
Televisor Sanyo CTP-6755,,58,24,Reparação - TV,,Vertical um pouco fechado em cima,Janeiro de 1998
Televisor CCE HPS-2090,,59,24,Reparação - TV,,Não funciona,Janeiro de 1998
Televisor Philco PC1406,,61,24,Reparação - TV,,Interferências na imagem,Janeiro de 1998
Videocassete Panasonic G-9,,62,24,Reparação - Vídeo,,"Ao acionar o Play, para após alguns segundos",Janeiro de 1998
Videocassete Sharp VC-1196,,63,24,Reparação - Vídeo,,Não funciona; acende display,Janeiro de 1998
Acontece,,66,24,Diversos,,,Janeiro de 1998
Fonte ajustável FA-1,,5,25,Montagem do Mês,,,Maio de 1998
Teoria x Prática - Júnior,,18,25,Teoria x Prática,,,Maio de 1998
Curso de Compact Disc - Lição 9,,20,25,Teoria,,,Maio de 1998
Informática,,28,25,Teoria,,,Maio de 1998
Técnicas avançadas em fontes chaveadas,,31,25,Análise Prática,,,Maio de 1998
Função Service,,37,25,Análise Prática,,,Maio de 1998
Teoria x Prática - Profissional,,42,25,Teoria x Prática,,,Maio de 1998
Dolby Pro Logic,,44,25,Teoria,,,Maio de 1998
Teoria x Prática - Expert,,52,25,Teoria x Prática,,,Maio de 1998
Seção do leitor,,54,25,Diversos,,,Maio de 1998
Gincana,,55,25,Diversos,,,Maio de 1998
System Gradiente MS-50,,56,25,Reparação - Áudio,,Não funciona AM e FM,Maio de 1998
System Philips 06AH949/00,,57,25,Reparação - Áudio,,"Funciona, mas não há amplificação do som",Maio de 1998
Receiver Gradiente STR-1000,,58,25,Reparação - Áudio,,"Funciona, mas distorce muito um dos canais",Maio de 1998
Televisor Sony KV-2170S,,59,25,Reparação - TV,,Não tem som,Maio de 1998
Televisor Sony KV-3459T,,60,25,Reparação - TV,,Funciona com o vertical expandido,Maio de 1998
"Televisor Sony 20""",,61,25,Reparação - TV,,Imagem piscando para escuro em intervalos rápidos,Maio de 1998
Videocassete Panasonic NV-G46BR,,62,25,Reparação - Vídeo,,,Maio de 1998
Videocassete JVC HR-D960U,,64,25,Reparação - Vídeo,,"Acende display, mas não funciona",Maio de 1998
Acontece,,66,25,Diversos,,,Maio de 1998
Fonte ajustável FA-1 - Parte II,,5,26,Montagem do Mês,,,Junho de 1998
Teoria x Prática - Júnior,,14,26,Teoria x Prática,,,Junho de 1998
Técnicas avançadas em fontes chaveadas,,16,26,Análise Prática,,,Junho de 1998
Teoria x Prática - Profissional,,24,26,Teoria x Prática,,,Junho de 1998
Curso de Compact Disc - Lição 10,,26,26,Teoria,,,Junho de 1998
System Philips GR6-AL (GX),,36,26,Lançamento,,,Junho de 1998
Função Service,,42,26,Análise Prática,,,Junho de 1998
Teoria x Prática - Expert,,50,26,Teoria x Prática,,,Junho de 1998
Gincana,,52,26,Diversos,,,Junho de 1998
Osciloscópio Kenwood CS-4025,,53,26,Reparação - Osciloscópio,,"Acende o LED power, mas não aparece o traço",Junho de 1998
Osciloscópio Kenwood CS-4035,,54,26,Reparação - Osciloscópio,,"Acende o LED power, mas não aparece o traço",Junho de 1998
System Gradiente SMZ-95,,55,26,Reparação - Áudio,,"Acende o painel, mas não tem som",Junho de 1998
Televisor CCE HPS1481,,56,26,Reparação - TV,,Não funciona,Junho de 1998
Televisor Mitsubishi TC2098,,57,26,Reparação - TV,,Não funciona,Junho de 1998
Televisor Sony KV2170,,58,26,Reparação - TV,,Desarma após 3 segundos ligado,Junho de 1998
Videocassete Panasonic PV4700,,59,26,Reparação - Vídeo,,"Funciona, mas aparece ruído em toda a imagem",Junho de 1998
Videocassete Philips VR556,,60,26,Reparação - Vídeo,,Não funciona,Junho de 1998
Automóvel Fiat Tipo 1.6 (importado),,62,26,Reparação - Autos,,Na marcha lenta o motor vibra e às vezes morre,Junho de 1998
Automóvel Grand Cherokee 6 cilindros,,63,26,Reparação - Autos,,"Andando devagar, o freio vibra como se quisesse frear sozinho (ABS)",Junho de 1998
Pick-up S-10 (SS) General Motors,,64,26,Reparação - Autos,,Motor falha; queimou o sensor de aquecimento,Junho de 1998
Acontece,,66,26,Diversos,,,Junho de 1998
"Equalizador, pseudo estéreo e amplificador",,5,27,Montagem do Mês,,,Julho de 1998
Seção do leitor,,13,27,Diversos,,,Julho de 1998
Teoria x Prática - Júnior,,16,27,Teoria x Prática,,,Julho de 1998
Técnicas avançadas em fontes chaveadas,,19,27,Análise Prática,,,Julho de 1998
Teoria x Prática - Profissional,,26,27,Teoria x Prática,,,Julho de 1998
System Philips GR6-AL (GX),,28,27,Lançamento,,,Julho de 1998
Informática,,40,27,Teoria,,,Julho de 1998
Teoria x Prática - Expert,,44,27,Teoria x Prática,,,Julho de 1998
Curso de Compact Disc - Lição 11,,46,27,Teoria,,,Julho de 1998
Osciloscópio Kenwood CS-4125,,53,27,Reparação - Osciloscópio,,Sinal deformado no deslocamento para cima; para baixo normal,Julho de 1998
