Artigo:,Autor:,Página,Edição:,Categoria:,Componentes:,Notas:,Data:
Eletrônica Industrial – Os fundamentos do Laser,,18,26,,,,Julho/1986
Kit Hobby – Dado Eletrônico K63,,21,26,,,,Julho/1986
Vídeo e TV,,26,26,,,,Julho/1986
Principiante – Manutenção de equipamentos digitais,,30,26,,,,Julho/1986
Áudio – Sintonizadores de FM,,33,26,,,,Julho/1986
Eletrônica Digital,,36,26,,,,Julho/1986
Prática/Teoria e Informação,,39,26,,,,Julho/1986
Prática/Projetos – Amplificadores para pequenos sinais,,41,26,,,,Julho/1986
Telecomunicações – A velocidade de modulação e transmissão dos sinais digitais,,47,26,,,,Julho/1986
Correio Técnico,,52,26,,,,Julho/1986
Novidades e Curiosidades,,55,26,,,,Julho/1986
Livros Técnicos,,57,26,,,,Julho/1986
Tabelas e Equivalências,,59,26,,,,Julho/1986
Passatempo,,60,26,,,,Julho/1986
IUB Informa,,66,26,,,,Julho/1986
Editorial,,3,27,,,,Agosto/1986
Kit do Mês – Timer IUB – K64,,5,27,,,,Agosto/1986
Prática/Projetos,,11,27,,,,Agosto/1986
Prática/Bancada – O pára-raios de seu edifício está bom?,,15,27,,,,Agosto/1986
Eletrônica Industrial,,20,27,,,,Agosto/1986
Kit Hobby – Sirene Eletrônica IUB K65,,23,27,,,,Agosto/1986
Vídeo e TV – O seletor de UHF e VHF,,29,27,,,,Agosto/1986
Eletrônica Digital,,32,27,,,,Agosto/1986
Principiante – Discos – Gravação e reprodução,,35,27,,,,Agosto/1986
Áudio – Amplificadores de potência para áudio e servosistemas,,41,27,,,,Agosto/1986
Tabelas e Equivalências,,44,27,,,,Agosto/1986
Telecomunicações,,46,27,,,,Agosto/1986
Prática/Teoria e Informação,,49,27,,,,Agosto/1986
Informação,,52,27,,,,Agosto/1986
Teste seus Conhecimentos,,55,27,,,,Agosto/1986
Livros Técnicos,,57,27,,,,Agosto/1986
Correio Técnico,,59,27,,,,Agosto/1986
IUB Informa,,66,27,,,,Agosto/1986
Editorial,,3,28,,,,Setembro/1986
Kit do Mês – Super Rítmica K66 – IUB,,5,28,,,,Setembro/1986
Engenharia – Modulação de sinais digitais,,13,28,,,,Setembro/1986
Prática/Teoria e Informação – Especificação de transformadores,,17,28,,,,Setembro/1986
Eletr. Digital – Informática,,19,28,,,,Setembro/1986
Prática/Teoria e Informação,,22,28,,,,Setembro/1986
Kit Hobby – Testador de Cristais – K67 – IUB,,25,28,,,,Setembro/1986
Eletrônica Digital,,28,28,,,,Setembro/1986
Sinais Digitais,,30,28,,,,Setembro/1986
Áudio,,33,28,,,,Setembro/1986
Prática/Bancada – A “mania” do Philco TV 386,,38,28,,,,Setembro/1986
Engenharia,,40,28,,,,Setembro/1986
Vídeo e TV,,43,28,,,,Setembro/1986
Eletr. Digital – Informática,,45,28,,,,Setembro/1986
Principiantes – As cores na TV,,49,28,,,,Setembro/1986
Correio Técnico,,52,28,,,,Setembro/1986
Teste seus Conhecimentos,,56,28,,,,Setembro/1986
Novidades e Curiosidades,,58,28,,,,Setembro/1986
Livros Técnicos,,60,28,,,,Setembro/1986
IUB Informa,,66,28,,,,Setembro/1986
Editorial,,3,29,,,,Outubro/1986
Reportagem,,5,29,,,,Outubro/1986
Kit do Mês – Multi Strobus – K68,,9,29,,,,Outubro/1986
Eletrônica Industrial,,14,29,,,,Outubro/1986
PY/PX,,18,29,,,,Outubro/1986
Áudio,,21,29,,,,Outubro/1986
Kit Hobby – Interruptor Fotoeletrônico – K69,,23,29,,,,Outubro/1986
Prática/Teoria e Informação – Redução de centelhamento em contatos,,26,29,,,,Outubro/1986
Principiante,,31,29,,,,Outubro/1986
Eletrônica Digital – Sintetizadores de frequência,,35,29,,,,Outubro/1986
Luminotécnica,,39,29,,,,Outubro/1986
Telecomunicações – Modulação de sinais digitais: FSK,,45,29,,,,Outubro/1986
Áudio – Ligando alto-falantes em amplificadores,,47,29,,,,Outubro/1986
Vídeo e TV,,51,29,,,,Outubro/1986
Tabelas e Equivalências,,54,29,,,,Outubro/1986
Correio Técnico,,55,29,,,,Outubro/1986
Sessão Passatempo,,58,29,,,,Outubro/1986
Livros Técnicos,,60,29,,,,Outubro/1986
IUB Informa,,66,29,,,,Outubro/1986
Editorial,,3,30,,,,Novembro/1986
Kit do Mês – Multímetro Digital – K70,,5,30,,,,Novembro/1986
Áudio – Saiba usar a linha de 70 volts dos amplificadores,,15,30,,,,Novembro/1986
Principiante – Analogia eletromecânica,,19,30,,,,Novembro/1986
Telecomunicação,,24,30,,,,Novembro/1986
Eletrônica Industrial,,26,30,,,,Novembro/1986
Kit Hobby – Injetor de sinais IUB – K71,,27,30,,,,Novembro/1986
Vídeo e TV,,31,30,,,,Novembro/1986
Eletrônica Industrial – Circuitos de disparo e características de gatilho dos SCRs,,35,30,,,,Novembro/1986
Prática,,39,30,,,,Novembro/1986
Eletrônica Digital,,43,30,,,,Novembro/1986
Principiante,,45,30,,,,Novembro/1986
Áudio – Circuitos de alta potência,,48,30,,,,Novembro/1986
Novidades e Curiosidades,,50,30,,,,Novembro/1986
Tabelas e Equivalências,,52,30,,,,Novembro/1986
Correio Técnico,,54,30,,,,Novembro/1986
Sessão Passatempo,,58,30,,,,Novembro/1986
Livros Técnicos,,60,30,,,,Novembro/1986
IUB Informa,,64,30,,,,Novembro/1986
Editorial,,3,31,,,,Dezembro/1986
Kit do Mês – Super Sequencial – K72,,5,31,,,,Dezembro/1986
Eletrônica Digital,,13,31,,,,Dezembro/1986
Linhas de Transmissão para RF,,16,31,,,,Dezembro/1986
Principiantes,,19,31,,,,Dezembro/1986
Áudio,,24,31,,,,Dezembro/1986
Kit Hobby – VU Digital – K73,,27,31,,,,Dezembro/1986
Vídeo e TV,,31,31,,,,Dezembro/1986
Ruídos em Telecomunicações,,35,31,,,,Dezembro/1986
Engenharia,,37,31,,,,Dezembro/1986
Projeto de Medidores Analógicos,,41,31,,,,Dezembro/1986
Instrumentos de Medição,,47,31,,,,Dezembro/1986
Tabelas e Equivalências,,53,31,,,,Dezembro/1986
Correio Técnico,,55,31,,,,Dezembro/1986
Teste seus Conhecimentos,,58,31,,,,Dezembro/1986
Errata,,60,31,,,,Dezembro/1986
IUB Informa,,66,31,,,,Dezembro/1986
Editorial,,3,32,,,,Janeiro/1987
Kit do Mês – Analisador de Estados – K74,,5,32,,,,Janeiro/1987
Vídeo e TV – Um defeito muito frequente em TV,,13,32,,,,Janeiro/1987
Áudio e Rádio,,15,32,,,,Janeiro/1987
Telefonia,,20,32,,,,Janeiro/1987
Principiantes,,23,32,,,,Janeiro/1987
Eletrônica Industrial,,27,32,,,,Janeiro/1987
Kit Hobby – Transmissor Experimental de FM – K75,,32,32,,,,Janeiro/1987
Eletrônica Digital,,35,32,,,,Janeiro/1987
Correspondência recebida,,39,32,,,,Janeiro/1987
Teoria – Prática e Informação – Princípios dos medidores elétricos analógicos,,43,32,,,,Janeiro/1987
Telecomunicações – Os fundamentos das “Fibras Ópticas”,,47,32,,,,Janeiro/1987
Eletrônica Digital,,51,32,,,,Janeiro/1987
Livros Técnicos,,55,32,,,,Janeiro/1987
Veja como é fácil calcular fusíveis,,57,32,,,,Janeiro/1987
IUB Informa,,66,32,,,,Janeiro/1987
Editorial,,3,33,,,,Fevereiro/1987
Kit do Mês – Sirene Hipersom – K76,,5,33,,,,Fevereiro/1987
Eletrônica Industrial,,15,33,,,,Fevereiro/1987
Componentes e Aplicações,,20,33,,,,Fevereiro/1987
Teoria e Informação – Interferência das fluorescentes no rádio e TV,,25,33,,,,Fevereiro/1987
Eletrônica Industrial,,29,33,,,,Fevereiro/1987
Kit Hobby – Interruptor Temporizado – K77,,34,33,,,,Fevereiro/1987
Prática/Bancada – O Schmitt Trigger,,38,33,,,,Fevereiro/1987
Vídeo e TV – Amplificadores de FI de vídeo,,42,33,,,,Fevereiro/1987
Correio Técnico,,49,33,,,,Fevereiro/1987
Eletrônica de Potência – Circuito de disparo usando o CI TCA 780,,52,33,,,,Fevereiro/1987
Sessão Passatempo,,58,33,,,,Fevereiro/1987
Livros Técnicos,,60,33,,,,Fevereiro/1987
IUB Informa,,65,33,,,,Fevereiro/1987
Editorial,,3,34,,,,
Kit do Mês – Miker K78,,5,34,,,,
"Teoria e Desenvolvimento – Valor de Pico, Valor Médio, Valor Eficaz... Uma questão para o estudante",,17,34,,,,
Áudio e Rádio – Incrementando seu transmissor de FM,,23,34,,,,
Kit Hobby – Dimmer K79,,27,34,,,,
Prática/Bancada – Diodo Zener – Tensão estabilizada,,31,34,,,,
Áudio,,34,34,,,,
Eletrônica Industrial,,39,34,,,,
Eletrônica de Potência – Os motores elétricos e os seus modernos métodos de controle,,44,34,,,,
Eletrônica Industrial,,50,34,,,,
Tabelas e Equivalências,,54,34,,,,
Correio Técnico,,56,34,,,,
Passatempo,,58,34,,,,
IUB Informa,,65,34,,,,
Editorial,,3,35,,,,
Kit do Mês – Music Sound – K80,,5,35,,,,
Principiante,,13,35,,,,
Áudio – Áudio-oscilador com dois transistores,,15,35,,,,
Teoria e Desenvolvimento,,16,35,,,,
Eletrônica de Potência – Princípios gerais dos relés eletromecânicos,,19,35,,,,
Eletrônica Digital,,24,35,,,,
Telecomunicações,,29,35,,,,
Kit Hobby – Chaveador por Tensão – K81,,33,35,,,,
Prática/Bancada,,37,35,,,,
Eletrônica Digital,,40,35,,,,
Teoria e Desenvolvimento,,45,35,,,,
Correspondência recebida,,49,35,,,,
Telecomunicações – TV - Recepção difícil? Experimente uma rômbica,,52,35,,,,
Livros Técnicos,,58,35,,,,
Teste seus conhecimentos,,60,35,,,,
Editorial,,3,36,,,"índice reconstruído por leitura página a página: o índice impresso (pág. 4 do PDF) é o da edição 35, reaproveitado por engano pela editora",Maio/1987
Kit do Mês – Transceptor FM VHF – K82,Renato Alexandre Roncatti e Carmine Calicchio Neto,5,36,,,,Maio/1987
Teoria e Informação – Sistemas de Numeração (Parte I/III),Aquilino R. Leal,14,36,,,,Maio/1987
Prática Bancada – Não Jogue Fora Sua Esferográfica Esgotada,David A. Lima,18,36,,,,Maio/1987
Eletrônica Digital – Computadores Gráficos e Seus Periféricos,Luís A. de Souza Prezzotto,19,36,,,,Maio/1987
Meios de Comunicação,Álvaro Martins,25,36,,,seção não rotulada na página,Maio/1987
Kit Hobby – Testador de Continuidade – K83,Renato Alexandre Roncatti e Carmine Calicchio Neto,29,36,,,,Maio/1987
"Vídeo e TV – Sincronismo em TV, Saiba Como Funciona",Ismael Corso,35,36,,,,Maio/1987
Prática Bancada – Como Guardar Peças e Pontas de Provas,David A. Lima,43,36,,,,Maio/1987
Eletromecânica – Fundamentos do Motor de Corrente Contínua,Arnaldo Heredia Gomez,44,36,,,,Maio/1987
Tabelas e Equivalências – Transistores de Potência,,48,36,,,,Maio/1987
Prática Bancada – Circuitos Espúrios: Interruptor por Toque Temporizado,Aquilino R. Leal,49,36,,,,Maio/1987
Eletrônica Industrial – A Proteção dos Semicondutores,Hozanan Rodrigues Parente,51,36,,,,Maio/1987
Livros Técnicos e Educativos,,55,36,,,catálogo da Ícone Editora,Maio/1987
Correio Técnico,,56,36,,,correspondência recebida,Maio/1987
Passatempo – Teste Seus Conhecimentos,,60,36,,,,Maio/1987
Editorial,,3,37,,,,Junho/1987
Kit do Mês – Controle Remoto Digital – K84,,5,37,,,,Junho/1987
Teoria e Desenvolvimento,,17,37,,,,Junho/1987
Eletrônica Digital,,21,37,,,,Junho/1987
Áudio e Rádio,,23,37,,,,Junho/1987
Os Relés Eletrônicos,,28,37,,,,Junho/1987
Kit Hobby – Termochaveador – K85,,34,37,,,,Junho/1987
Eletrônica de Potência,,38,37,,,,Junho/1987
Filtros – Conceitos Básicos,,43,37,,,,Junho/1987
Telecomunicações – Antenas Rômbicas – Proteção contra raios,,47,37,,,,Junho/1987
Novidades e Curiosidades,,52,37,,,,Junho/1987
Prática Bancada – Econômico processo para fazer o desenho da fiação em placas virgens,,53,37,,,,Junho/1987
Correspondência,,56,37,,,,Junho/1987
Passatempo,,58,37,,,,Junho/1987
Livros Técnicos,,60,37,,,,Junho/1987
Editorial,,3,38,,,,Julho/1987
Kit do Mês – Super Fonte II – K86,,5,38,,,,Julho/1987
Teoria e Desenvolvimento,,13,38,,,,Julho/1987
Eletrônica Digital – Timer Programável 8253,,17,38,,,,Julho/1987
Principiante – Como dimensionar sistemas de aterramento,,23,38,,,,Julho/1987
Telecomunicações,,28,38,,,,Julho/1987
Kit Hobby – Decodificador Estéreo K87,,33,38,,,,Julho/1987
Teoria e Desenvolvimento – O amplificador operacional (Conceitos básicos),,39,38,,,,Julho/1987
Eletrônica de Potência – Os supercondutores e o seu desenvolvimento,,49,38,,,,Julho/1987
Correspondência,,55,38,,,,Julho/1987
Passatempo,,58,38,,,,Julho/1987
Livros Técnicos,,60,38,,,,Julho/1987
Dinaso Informa,,65,38,,,,Julho/1987
Editorial,,3,39,,,,
Kit do Mês – Buzina Musical – K88,,5,39,,,,
Teoria e Desenvolvimento – Considerações sobre cristais osciladores,,13,39,,,,
Eletrônica Digital – Microprocessador: Ainda um mito para alguns,,17,39,,,,
Áudio e Rádio,,23,39,,,,
Componentes e Aplicações – Gerador de Clock – CI 8224,,28,39,,,,
Áudio e Rádio,,30,39,,,,
Kit Hobby – Medidor de R.O.E. – K89,,35,39,,,,
Eletrônica Industrial,,42,39,,,,
Áudio e Rádio,,49,39,,,,
Correspondência,,53,39,,,,
Eletrônica Industrial,,56,39,,,,
Passatempo,,60,39,,,,
Editorial,,3,40,,,,
Kit do Mês – Tevetest KGV2,,5,40,,,,
Telecomunicações – Introdução à telefonia,,11,40,,,,
Eletrônica Industrial – Circuito de disparo utilizando o PUT,,16,40,,,,
Componentes e Aplicações,,18,40,,,,
Eletrônica Digital – Loto Eletrônica; Uma possível forma para ficar milionário,,21,40,,,,
Eletrônica Digital,,27,40,,,,
Eletrônica de Potência,,29,40,,,,
"Teoria, Prática e Bancada – Unidade para o disparo do segundo “Flash”",,33,40,,,,
Componentes e Aplicação,,37,40,,,,
Prática Bancada,,40,40,,,,
Telecomunicações,,43,40,,,,
Livros Técnicos,,51,40,,,,
Eletrônica Digital,,52,40,,,,
Correspondência,,57,40,,,,
Passatempo,,60,40,,,,
Editorial,,3,41,,,,
Kit do Mês – Amplificador Estéreo – K90,,5,41,,,,
Eletrônica Digital,,11,41,,,,
Eletrônica de Potência – Considerações sobre o fator de potência,,16,41,,,,
Componentes e Aplicações,,21,41,,,,
Eletrônica Digital,,27,41,,,,
Eletrônica Digital,,30,41,,,,
Kit Hobby – Receptor de FM – K91,,33,41,,,,
Eletrônica Industrial,,37,41,,,,
Eletrônica Digital – O microprocessador 8085 e suas instruções I/II,,43,41,,,,
Áudio e Rádio – Filtros divisores de frequências – Projetos ao seu alcance,,48,41,,,,
Principiante,,53,41,,,,
Passatempo,,56,41,,,,
Correspondência,,58,41,,,,
Editorial,,3,42,,,,
Kit do Mês – Simulador Estéreo Espacial – K92,,5,42,,,,
Eletrônica de Potência,,15,42,,,,
Eletrônica Industrial,,21,42,,,,
Componentes e Aplicações,,26,42,,,,
Eletrônica Digital – O microprocessador 8085 e suas instruções – Parte II/II,,29,42,,,,
Kit Hobby – Termômetro Digital com Funções Analógicas – K93,,33,42,,,,
Componentes e Aplicações,,39,42,,,,
Telecomunicações,,43,42,,,,
Principiante – A configuração Darlington,,49,42,,,,
Teoria e Desenvolvimento – Normas para a instalação de computadores,,51,42,,,,
Principiante,,54,42,,,,
Correio,,58,42,,,,
Testes,,60,42,,,,
Editorial,,3,43,,,,
Kit do Mês – Relógio Digital 1022 – K94,,5,43,,,,
Eletrônica Digital – Diagrama de Temporização para o Microprocessador 8085,,11,43,,,,
Principiante,,15,43,,,,
Eletrônica Digital,,17,43,,,,
Teoria e Desenvolvimento,,21,43,,,,
Engenharia,,25,43,,,,
Principiante,,27,43,,,,
Eletricidade Básica,,29,43,,,,
Kit Hobby – Cronômetro Digital – K95,,37,43,,,,
Eletrônica Digital,,43,43,,,,
Áudio – Sistema Quadrafônico (Parte I),,45,43,,,,
Eletrônica Industrial – As Microondas no Processo de Aquecimento,,48,43,,,,
Áudio,,53,43,,,,
Tabelas & Equivalências,,56,43,,,,
Correio Técnico,,58,43,,,,
Testes,,60,43,,,,
Editorial,,3,44,,,,
Kit do Mês – Secretária Eletrônica – K96,,5,44,,,,
Eletrônica Digital,,15,44,,,,
Componentes e Aplicações,,19,44,,,,
Projetos Alternativos – Voltímetro com UAA 170,,23,44,,,,
Eletrônica Industrial,,26,44,,,,
Componentes e Aplicações,,31,44,,,,
Kit Hobby – Ativador Telefônico – K97,,37,44,,,,
Áudio – Sistema Quadrafônico (Parte II),,42,44,,,,
PX/PY – Os sons do código morse na atualidade,,46,44,,,,
Componentes e Aplicações,,49,44,,,,
Eletrônica Digital,,53,44,,,,
Principiante,,56,44,,,,
Teste,,59,44,,,,
Correio Técnico,,60,44,,,,
Editorial,,3,45,,,,
Kit do Mês – Chave Digital – K98,,5,45,,,,
Eletrônica Industrial,,12,45,,,,
Componentes e Aplicações,,17,45,,,,
Medidor de combustível com UAA 170,,19,45,,,,
Engenharia,,23,45,,,,
Prática/Projetos,,30,45,,,,
Kit Hobby – Ativador Telefônico – K99 (2ª Parte),,37,45,,,,
Eletrônica Digital,,44,45,,,,
Secretária Eletrônica: Ligação para dois gravadores,,47,45,,,,
Eletrônica Digital,,49,45,,,,
PX-PY,,51,45,,,,
Princípios gerais da equalização,,53,45,,,,
Correspondências,,56,45,,,,
Teste seus conhecimentos,,60,45,,,,
Editorial,,3,46,,,,
Kit do Mês – Equalizador Estéreo – K100,,5,46,,,,
"Prática, Teoria e Informação",,14,46,,,,
Telecomunicações – Teletexto (Parte I),,19,46,,,,
Áudio e Rádio,,25,46,,,,
Eletrônica Digital,,30,46,,,,
Kit Hobby – Ativador Telefônico – K101,,37,46,,,,
Projetos Práticos,,39,46,,,,
PX-PY,,42,46,,,,
Áudio – Circuitos de Equalização e Amplificadores de Equalização,,54,46,,,,
Testes,,59,46,,,,
Correio Técnico,,60,46,,,,
Editorial,,3,47,,,,
Kit do Mês – Transceptor VHF – K102,,5,47,,,,
Prática/Teoria,,14,47,,,,
Eletrônica Digital,,17,47,,,,
Famílias Lógicas – Considerações preliminares,,19,47,,,,
Teoria e Desenvolvimento,,26,47,,,,
Prática/Teoria,,28,47,,,,
Kit Hobby – Ativador Telefônico – K103 – Parte IV,,37,47,,,,
Telecomunicações,,42,47,,,,
Áudio,,46,47,,,,
Dispositivos de Memória,,51,47,,,,
Telecomunicações – Teletexto – Parte II,,54,47,,,,
Teste,,59,47,,,,
Correio Técnico,,60,47,,,,
Editorial,,3,48,,,,
Kit do Mês – Múltiplo Medidor Digital – K104,,5,48,,,,
Reportagem,,14,48,,,,
Teoria e Desenvolvimento,,17,48,,,,
Compon. e Aplicação,,22,48,,,,
Áudio,,29,48,,,,
Telecomunicações – Teletexto – Parte III,,37,48,,,,
Circuitos Digitais,,42,48,,,,
Compon. e Aplicaç. – O Microprocessador 6502,,46,48,,,,
Computador/Inform. – Computador Analógico,,48,48,,,,
Eletrônica Digital – Lógica Binária – 1ª Aula,,54,48,,,,
Correio Técnico,,59,48,,,,
Teste seus conhecimentos,,60,48,,,,
Editorial,,3,49,,,,
Kit do Mês – Controle Remoto – K106,,5,49,,,,
Prática e Desenvolvimento – Voltímetros,,19,49,,,,
Curso – Lógica Binária – 2ª Aula,,24,49,,,,
Telecomunicações – O Sistema Super-Heteródino I,,30,49,,,,
Kit Hobby – Contagiros – K105,,37,49,,,,
Sistemas – Sistema de Videotexto,,42,49,,,,
Circuitos Digitais,,45,49,,,,
Microprocessador,,51,49,,,,
Compon. e Aplicaç.,,53,49,,,,
Correio Técnico,,59,49,,,,
Testes,,60,49,,,,
Editorial,,3,51,,,,
Kit do Mês – Batalha nas Estrelas – K110,,5,51,,,,
Teoria e Desenvolvimento,,15,51,,,,
PX – PY,,21,51,,,,
Telecomunicações,,26,51,,,,
Curso – Lógica Binária – 4ª Aula,,30,51,,,,
Kit Hobby – Indicador Automático de Tensão de Fonte – K111,,37,51,,,,
Prática/Teoria/Informação,,41,51,,,,
Componentes e Aplicações,,47,51,,,,
Eletrônica Industrial – A Eletrônica no Desempenho dos Motores de Combustão Interna,,53,51,,,,
Correio Técnico,,58,51,,,,
Passatempo,,60,51,,,,
Editorial,,3,53,,,,
Kit do Mês – Timer II – K114,,5,53,,,,
Curso – Robótica: Métodos para Programação dos Robôs,,18,53,,,,
Telecomunicações – Sistemas de Transmissão AM-Estéreo,,25,53,,,,
Kit Hobby – Rapa Tudo – K113,,37,53,,,,
Desenvolvimento Industrial,,47,53,,,,
Componentes e Aplicações,,51,53,,,,
Correio Técnico,,57,53,,,,
Passatempo,,59,53,,,,
Editorial,,3,54,,,,
Kit do Mês – Pré-Magnético Tonal – K116,,5,54,,,,
Kit Hobby – Hight Driver – K115,,14,54,,,,
Lógica Binária,,20,54,,,,
"Robótica – Robôs Disponíveis Comercialmente – Sistemas, Custos e Aplicações",,27,54,,,,
Transmissão em SSB,,37,54,,,,
Microprocessadores – Detalhes de Funcionamento,,45,54,,,,
Eletrônica,,51,54,,,,
Correio Técnico,,57,54,,,,
Passatempo,,59,54,,,,
Kit do Mês – Relógio Despertador Digital – K118,,5,55,,,,
Eletrônica,,15,55,,,,
Prática/Teoria/Informação,,24,55,,,,
Curso,,31,55,,,,
Kit Hobby – K117 – Junction Test,,37,55,,,,
Áudio e Rádio – Alto-Falantes – Generalidades,,44,55,,,,
Eletrônica Digital – Microprocessadores: Detalhes de Funcionamento – Parte II,,52,55,,,,
Correio Técnico,,57,55,,,,
Passatempo,,59,55,,,,
Kit do Mês – Calendário Digital – K120,,5,56,,,,
Projetos Alternativos,,18,56,,,,
Componentes e Aplicações,,23,56,,,,
Eletrônica Digital,,28,56,,,,
Componentes e Aplicações,,30,56,,,,
Kit Hobby – Fiat Lux – K121,,37,56,,,,
Eletrônica,,42,56,,,,
Áudio e Rádio,,48,56,,,,
Microprocessadores 8086 e 8088 – Conceitos Básicos,,50,56,,,,
Correio Técnico,,55,56,,,,
Passatempo,,58,56,,,,
Kit do Mês – Chave Óptica – K122,,5,57,,,,
Microprocessadores 8086 e 8088 – Conceitos Básicos – Parte II,,13,57,,,,
Instrumentação,,17,57,,,,
Eletrônica,,22,57,,,,
Componentes e Aplicações,,25,57,,,,
Kit Hobby – Chave Eletrônica com Trava – K121,,37,57,,,,
Áudio e Rádio,,41,57,,,,
Robótica – As Implicações Consideradas na Implantação de Robôs Industriais,,46,57,,,,
Áudio e Rádio,,51,57,,,,
Teoria e Desenvolvimento,,54,57,,,,
Correio Técnico,,57,57,,,,
Passatempo,,59,57,,,,
Kit do Mês – Nervotest – K124,,5,58,,,,
Os Registradores de Trabalho nos Microprocessadores 8086 e 8088,,16,58,,,,
Componentes e Aplicações,,20,58,,,,
Rádio e Áudio,,27,58,,,,
Kit Hobby – Analisador de Sinais – K123,,37,58,,,,
Eletricidade,,44,58,,,,
Medidas com Osciloscópio – Parte II,,48,58,,,,
Telecomunicações,,53,58,,,,
Correio Técnico,,57,58,,,,
Passatempo,,59,58,,,,
Kit do Mês – Amplificador Estéreo – K126,,5,59,,,,
Programação em Linguagem Basic – 1ª Aula,,13,59,,,,
Instrumentação,,21,59,,,,
O Microprocessador de 32 Bits 80386 da Intel,,24,59,,,,
Técnicas de Relatório,,31,59,,,,
Kit Hobby – Injetor de Sinais II – K125,,37,59,,,,
Projetos Alternativos,,44,59,,,,
Componentes e Aplicações,,46,59,,,,
Eletricidade,,55,59,,,,
Correio Técnico,,58,59,,,,
Passatempo,,60,59,,,,
Kit do Mês – Amplificador para Guitarra e Microfone – K128,,5,60,,,,
Programação em Linguagem Basic – 2ª Aula,,17,60,,,,
Áudio e Rádio,,27,60,,,,
Kit Hobby – Pré-Amplificador para Guitarra e Microfone – K127,,37,60,,,,
Eletrônica Básica,,42,60,,,,
O Microcontrolador 8051,,45,60,,,,
Telecomunicação,,50,60,,,,
Componentes e Aplicações,,54,60,,,,
Correio Técnico,,59,60,,,,
Passatempo,,60,60,,,,
Kit do Mês – Receptor de FM – K130,,5,61,,,,
Componentes e Aplicações,,16,61,,,,
Telecomunicações,,30,61,,,,
Novidades do Mundo Eletrônico,,33,61,,,,
Kit Hobby – Decodificador FM Estéreo – K129,,37,61,,,,
Programação em Linguagem Basic – 3ª aula,,44,61,,,,
Correio Técnico,,56,61,,,,
Passatempo,,60,61,,,,
Kit do Mês – Simulador de Estereofonia para Televisores – K132,,5,62,,,,
Componentes e Aplicações,,13,62,,,,
Programação em Linguagem Basic – 4ª Aula,,24,62,,,,
Kit Hobby – Transmissor Telegráfico de FM – K131,,37,62,,,,
Áudio e Rádio,,42,62,,,,
Eletrônica,,43,62,,,,
Eletrônica,,49,62,,,,
Novidades do Mundo Eletrônico,,57,62,,,,
Correio Técnico,,58,62,,,,
Passatempo,,60,62,,,,
Kit do Mês – Bargraph Meter – K134,,5,63,,,,
Programação em Linguagem Basic – 5ª Aula,,12,63,,,,
Áudio e Rádio,,23,63,,,,
Eletrônica Digital,,28,63,,,,
Áudio e Rádio,,31,63,,,,
Novidades do Mundo Eletrônico,,33,63,,,,
Kit Hobby – Termocontrolador por Sistema de Pulsos – K133,,37,63,,,,
Eletrônica,,43,63,,,,
Áudio e Rádio,,49,63,,,,
Eletrônica Básica,,53,63,,,,
Correio Técnico,,59,63,,,,
Passatempo,,60,63,,,,
Kit do Mês – Amplificador Estereofônico com STK “40 watts” – K138,,5,64,,,,
Eletrônica,,19,64,,,,
Áudio e Rádio,,29,64,,,,
Kit Hobby – Sistema Sonoro de Alerta – K135,,37,64,,,,
Programação em Linguagem Basic – 6ª Aula,,46,64,,,,
Áudio e Rádio,,55,64,,,,
Correio Técnico,,59,64,,,,
Passatempo,,61,64,,,,
Kit do Mês – Microfone ultra-sensível – K142,,5,66,,,,
Kit Hobby – Acionador de Cargas – K141,,16,66,,,,
Programação em Linguagem Basic – 8ª Aula,,37,66,,,,
Instrumentação,,48,66,,,,
Eletrônica,,51,66,,,,
Passatempo,,59,66,,,,
Correio Técnico,,61,66,,,,
Kit do Mês – Módulo de Cronômetro – K146,,4,68,,,,
Eletrônica,,13,68,,,,
Kit Hobby – Microamplificador Estereofônico – K145,,18,68,,,,
Eletrônica Digital,,23,68,,,,
Programação em Linguagem Basic – 10ª Aula,,29,68,,,,
Rádio,,33,68,,,,
Passatempo,,51,68,,,,
Correio Técnico,,53,68,,,,
Kit do Mês – Decodificador/Simulador Estéreo Espacial – K148,,4,69,,,,
Áudio e Rádio,,16,69,,,,
Eletrônica Geral,,28,69,,,,
Kit Hobby – Gerador de Clock de Relógio – K147,,33,69,,,,
Programação em Linguagem Basic – 11ª Aula,,44,69,,,,
Passatempo,,54,69,,,,
Correio Técnico,,55,69,,,,
Kit do Mês – Mini Órgão – K153,,4,72,,,,
Projeto Alternativo – Diapasão,,12,72,,,,
Consertos e Defeitos – Como iniciar o reparo de um televisor,,15,72,,,,
Projeto Alternativo,,19,72,,,,
Eletrônica,,26,72,,,,
Componentes e Aplicações,,29,72,,,,
Projeto Alternativo,,38,72,,,,
Eletrônica,,42,72,,,,
Áudio e Rádio,,44,72,,,,
Eletrônica,,48,72,,,,
Teste seus Conhecimentos,,50,72,,,,
