Artigo:,Autor:,Página,Edição:,Categoria:,Componentes:,Notas:,Data:
Estação de FM pi-rata,,16,54,,,,Março/1993
Transmissor de AM,,22,54,,,,Março/1993
Controle remoto sônico,,26,54,,,,Março/1993
Interfone,,29,54,,,,Março/1993
Retransmissor de AM,,33,54,,,,Março/1993
Transmissor FET de ondas curtas,,39,54,,,,Março/1993
Interruptor crepuscular,,41,54,,,,Março/1993
Interruptor de toque biestável,,44,54,,,,Março/1993
Pré-seletor de OC,,46,54,,,,Março/1993
VU luminoso gigante,,48,54,,,,Março/1993
Rádio de 5 transistores,,53,54,,,,Março/1993
Equalizador para o carro com VU de LEDs,,56,54,,,,Março/1993
Potente transmissor de FM modulado por Varicap,,59,54,,,,Março/1993
Anti-espião,,64,54,,,,Março/1993
Gerador de percussão para tirmos musicais,,67,54,,,,Março/1993
Vox,,71,54,,,,Março/1993
Dimmer de toque,,74,54,,,,Março/1993
9 projetos com bargraph,,4,55,,,,Abril/1993
Intercomunicador óptico,,43,55,,,,Abril/1993
Micro amplificador com super transistor,,47,55,,,,Abril/1993
Guitarra/violão sem fio,,50,55,,,,Abril/1993
Rítmica com acoplador óptico,,52,55,,,,Abril/1993
Medindo pequenos indutores,,53,55,,,,Abril/1993
Sintonizando Ondas curtas,,18,55,,,,Abril/1993
Montagens em altas tensões III,,22,55,,,,Abril/1993
Correio do leitor,,46,55,,,,Abril/1993
Enciclopédia Eletrônica Total (Fichas de no 206 a 210),,61,55,,,,Abril/1993
Curso de reparação para iniciantes – 15a lição,,25,55,,,,Abril/1993
Oscilador alternativo,,57,55,,,,Abril/1993
Movimento misterioso,,58,55,,,,Abril/1993
Provador de componentes,,59,55,,,,Abril/1993
